头部血管治疗性超声	0.01001
咽部病损激光烧灼术	29.39012
咽部病损切除术	29.39013
咽颌淋巴烧灼术	29.39017
咽旁病损切除术	29.39018
咽旁间隙病损切除术	29.39019
鼻咽闭锁矫正术	29.4 001
下咽成形术	29.4 003
咽成形术	29.4 004
咽撕裂缝合术	29.51001
鳃裂瘘管切除术	29.52002
咽瘘修补术	29.53001
咽瘘缝合术	29.53002
咽-食管瘘切除术	29.53003
咽粘连松解术	29.54001
咽后壁修补术	29.59001
鼻咽扩张术	29.91001
咽扩张术	29.91002
舌咽神经切断术	29.92001
喉囊肿袋形缝合术	30.01001
喉病损切除术	30.09003
支撑喉镜下喉病损切除术	30.09004
支撑喉镜下会厌病损激光烧灼术	30.09007
支撑喉镜下会厌病损切除术	30.09008
支撑喉镜下声带病损激光烧灼术	30.0901
支撑喉镜下声带病损切除术	30.09011
支撑喉镜下声门病损切除术	30.09016
会厌病损切除术	30.09021
梨状窝病损切除术	30.09024
声带病损切除术	30.09031
喉病损射频消融术	30.09038
支撑喉镜下喉病损激光烧灼术	30.09039
声门病损烧灼术	30.0904
半喉切除术	30.1 001
会厌切除术	30.21001
支撑喉镜下声带切除术	30.22001
声带部分切除术	30.22002
声带切除术	30.22003
垂直喉切除术	30.29001
喉杓状软骨切除术	30.29002
喉部分切除术	30.29003
喉软骨切除术	30.29007
支撑喉镜下喉软骨切除术	30.29009
环状软骨-舌骨固定术(次全喉切除)	30.29011
环状软骨-舌骨-会厌固定术(次全喉切除)	30.29012
喉咽切除术	30.3 001
全喉切除术	30.3 002
全喉切除伴根治性淋巴结清扫术	30.4 002
喉注射	31.0 002
声带注射	31.0 003
暂时性气管切开术	31.1 005
纵隔气管切开术	31.21001
永久性气管切开术	31.29001
支撑喉镜下喉切开引流术	31.3 001
喉切开探查术	31.3 002
会厌切开引流术	31.3 005
气管切开异物取出术	31.3 007
经人工造口气管镜检查	31.41001
支撑喉镜检查	31.42001
气管镜检查	31.42002
纤维喉镜检查	31.42003
纤维喉镜下喉活检	31.43002
气管镜下气管活检	31.44001
直视下喉活检术	31.45001
直视下气管活检术	31.45002
气管病损激光烧灼术	31.5 003
气管病损切除术	31.5 004
气管部分切除术	31.5 007
气管镜下气管病损切除术	31.5 009
气管节段切除术	31.5 012
纵隔镜下气管病损切除术	31.5 013
气管隆突病损切除术	31.5 014
喉裂伤缝合术	31.61002
喉瘘闭合术	31.62001
喉-气管瘘管切除术	31.62003
喉造口修正术	31.63001
喉软骨骨折修补术	31.64001
喉成形术	31.69001
喉甲状软骨修补术	31.69002
喉结成形术	31.69003
支撑喉镜下环杓关节复位术	31.69004
支撑喉镜下喉成形术	31.69005
声带成形术	31.69006
声带固定术	31.69007
声带转位术	31.69008
喉支架置入术	31.69013
气管裂伤缝合术	31.71001
气管切开闭合术	31.72001
气管瘘闭合术	31.73001
气管-食管瘘闭合术	31.73002
气管造口修正术	31.74003
发音重建术	31.75001
气管成形伴人工喉重建术	31.75002
气管重建术	31.75003
人工气管重建术	31.75004
气管成形术	31.79001
气管狭窄松解术	31.79004
气管隆突成形术	31.79005
喉返神经切断术	31.91001
喉返神经解剖术	31.91002
声带粘连松解术	31.92001
支撑喉镜下声带粘连松解术	31.92002
喉支架置换术	31.93001
气管支架置换术	31.93002
气管内注射治疗物质	31.94001
气管-食管造口术	31.95001
残余喉切除术	31.98001
喉支架调整术	31.98003
喉支架取出术	31.98004
支撑喉镜下喉扩张术	31.98006
声门扩大术	31.9801
气管人工假体置入术	31.99002
气管悬吊术	31.99004
支气管镜下支气管病损切除术	32.01003
支气管镜下支气管病损冷冻术	32.01004
支气管病损切除术	32.09001
胸腔镜下支气管病损切除术	32.09004
纵隔镜下支气管病损切除术	32.09005
支气管袖形切除术	32.1 003
胸腔镜下支气管袖形切除术	32.1 004
支气管楔形切除术	32.1 005
胸腔镜下肺楔形切除术	32.20001
纵隔镜下肺病损切除术	32.20002
肺大泡缝扎术	32.21001
胸腔镜下肺大泡缝扎术	32.21005
肺减容术	32.22002
胸腔镜下肺减容术	32.22003
支气管镜下肺减容术	32.22004
直视下肺病损射频消融术	32.23001
经皮肺病损射频消融术	32.24001
胸腔镜下肺病损射频消融术	32.25001
胸腔镜下肺病损切除术	32.28004
胸腔镜下肺病损氩氦刀冷冻术	32.28006
胸腔镜下肺部分切除术	32.28008
肺病损切除术	32.29004
肺病损氩氦刀冷冻术	32.29005
肺楔形切除术	32.29009
余肺楔形切除术	32.29016
胸腔镜下肺叶部分切除术	32.30001
胸腔镜下肺段切除术	32.30002
肺段切除术	32.39001
肺叶部分切除术	32.39002
全余肺切除术	32.39003
胸腔镜下肺叶切除术	32.41001
胸腔镜下复合肺叶切除术	32.41002
肺叶切除术	32.49001
肺叶伴肺段切除术	32.49002
余肺肺叶切除术	32.49003
肺叶伴临近肺叶节段切除术	32.49004
胸腔镜下全肺切除术	32.50001
胸腔镜下全肺切除术伴纵隔淋巴结清扫术	32.50002
全肺切除术	32.59001
全肺切除术伴纵隔淋巴结清扫术	32.59002
肺叶切除术伴淋巴结清扫术	32.6 002
胸腔结构的根治性清扫术	32.6 003
支气管根治性清扫术	32.6 004
支气管切开异物取出术	33.0 001
支气管切开术	33.0 002
胸腔镜下支气管切开异物取出术	33.0 003
胸腔镜下支气管切开术	33.0 004
肺内异物取出术	33.1 001
肺切开术	33.1 002
胸腔镜下肺内异物取出术	33.1 003
胸腔镜下肺切开术	33.1 004
胸腔镜下肺活检术	33.20001
纵隔镜下肺组织活检术	33.20002
纤维支气管镜检查	33.22001
荧光支气管镜检查	33.22002
磁导航支气管镜检查	33.23002
支气管镜下支气管活检	33.24001
直视下支气管活检术	33.25001
胸腔镜下支气管活检术	33.25002
肺穿刺活检	33.26001
经皮针吸肺活检	33.26002
支气管镜下肺活检	33.27004
开胸肺活检术	33.28001
膈神经破坏术	33.31001
胸腔注气术	33.32001
胸腔镜下胸腔注气术	33.32002
胸廓成形术	33.34001
胸廓改良成形术	33.34003
局限性胸廓成形术	33.34004
胸膜粘连松解术	33.39003
支气管裂伤缝合术	33.41001
胸腔镜下支气管裂伤缝合术	33.41002
食管-支气管瘘修补术	33.42001
肺裂伤修补术	33.43002
支气管成形术	33.48001
肺修补术	33.49001
胸腔镜下肺修补术	33.49002
单侧肺移植术	33.51001
双侧肺移植术	33.52001
心-肺联合移植术	33.6 001
支气管镜下单叶支气管瓣置入术	33.71001
支气管镜下单叶支气管瓣置换术	33.71002
支气管镜下多叶支气管瓣置入术	33.73001
支气管镜下多叶支气管瓣置换术	33.73002
支气管镜下支气管置入物去除	33.78001
支气管镜下支气管扩张术	33.79001
支气管镜下支气管热成形术	33.79002
支气管扩张术	33.91001
支气管结扎术	33.92001
胸腔镜下支气管结扎术	33.92002
肺穿刺术	33.93001
支气管肺灌洗术	33.99001
胸壁切开术	34.01001
胸膜外引流术	34.01002
胸壁异物取出术	34.01003
开胸探查术	34.02001
胸腔镜中转开胸探查术	34.02003
近期开胸术后再开胸术	34.03001
近期手术后胸腔内止血术	34.03002
胸壁血肿清除术	34.04001
胸腔闭式引流术	34.04003
胸腔闭式引流管调整术	34.04004
创建胸膜腹膜分流术	34.05001
开胸引流术	34.09001
开胸止血术	34.09002
胸膜切开探查术	34.09006
胸腔镜下止血术	34.09007
胸腔内异物取出术	34.09009
胸腔镜下脓胸清除术	34.0901
纵隔切开探查术	34.1 001
纵隔血肿清除术	34.1 003
纵隔异物取出术	34.1 004
纵隔切开引流术	34.1 005
胸腔镜下胸膜活检术	34.20001
胸腔镜检查	34.21002
纵隔镜检查	34.22001
胸壁活检	34.23001
胸膜活检	34.24001
纵隔闭合性活检	34.25002
纵隔活检术	34.26001
膈肌活检术	34.27001
胸腔镜下纵隔病损切除术	34.3 001
纵隔病损切除术	34.3 005
胸壁病损切除术	34.4 001
胸腔镜下胸壁病损切除术	34.4 007
胸腔病损切除术	34.4 008
胸膜剥脱术	34.51001
脏层胸膜剥除术	34.51004
肺门胸膜剥除松解术	34.51005
胸膜病变切除术	34.59001
胸膜部分切除术	34.59002
胸腔镜下胸膜病变切除术	34.59005
胸膜划痕术	34.6 001
胸膜硬化术	34.6 002
胸壁裂伤缝合术	34.71001
胸壁清创缝合术	34.71002
胸廓造口闭合术	34.72001
食管-胸膜瘘闭合术	34.73001
支气管-胸膜瘘闭合术	34.73002
鸡胸矫正术	34.74001
漏斗胸矫正术	34.74002
胸廓畸形矫正术	34.74005
胸腔镜下胸廓畸形矫正术	34.74006
鸡胸反NUSS手术	34.74007
漏斗胸NUSS手术	34.74008
胸腔镜下鸡胸反NUSS手术	34.74009
胸腔镜下漏斗胸NUSS手术	34.7401
胸壁修补术	34.79001
关胸术	34.79002
胸壁缺损修补术(人工材料)	34.79003
胸壁缺损修补术(自体材料)	34.79004
膈肌病损切除术	34.81002
膈肌部分切除术	34.81003
膈肌缝合术	34.82002
膈肌裂伤缝合术	34.82003
胸-肠瘘管切除术	34.83001
膈肌修补术	34.84003
膈肌起搏器置入术	34.85001
膈肌脓肿引流术	34.89002
胸腔穿刺术	34.91003
超声引导下胸腔穿刺术	34.91004
CT引导下胸腔穿刺术	34.91005
化学胸膜固定术	34.92001
胸腔内注射	34.92002
胸膜修补术	34.93001
胸腔镜下胸膜修补术	34.93002
胸膜固定术	34.99001
胸腔镜下胸膜固定术	34.99003
胸腔镜下胸腔粘连松解术	34.99004
胸腔粘连松解术	34.99006
主动脉瓣闭式扩张术	35.01001
主动脉瓣探查术	35.01002
二尖瓣闭式扩张术	35.02001
二尖瓣探查术	35.02003
肺动脉瓣闭式扩张术	35.03001
肺动脉瓣探查术	35.03002
三尖瓣探查术	35.04001
三尖瓣闭式扩张术	35.04002
经皮主动脉瓣置入术[TAVI术]	35.05001
经皮主动脉瓣置换术[TAVR术]	35.05002
经胸主动脉瓣支架置入术	35.06001
经心尖主动脉瓣生物瓣膜置换术	35.06002
经皮肺动脉瓣置入术[PPVI术]	35.07001
经胸肺动脉瓣支架置入术	35.08001
主动脉瓣成形术	35.11001
直视下二尖瓣修补术	35.12001
直视下二尖瓣切开扩张术	35.12002
直视下肺动脉瓣成形术	35.13001
直视下肺动脉瓣切开扩张术	35.13002
直视下三尖瓣修补术	35.14001
三尖瓣下移矫治术	35.14002
主动脉瓣生物瓣膜置换术	35.21001
Ross手术	35.21002
主动脉瓣置换伴升主动脉置换术[Wheat's手术]	35.21003
主动脉瓣机械瓣膜置换术	35.22001
二尖瓣生物瓣膜置换术	35.23001
二尖瓣机械瓣膜置换术	35.24001
肺动脉瓣生物瓣膜置换术	35.25001
肺动脉瓣机械瓣膜置换术	35.26001
三尖瓣生物瓣膜置换术	35.27001
三尖瓣机械瓣膜置换术	35.28001
心脏乳头肌修补术	35.31001
腱索切断术	35.32001
腱索修补术	35.32002
二尖瓣瓣环成形术	35.33001
三尖瓣瓣环成形术	35.33002
右心室动脉圆锥切除术	35.34001
右室流出道疏通术	35.34003
左室流出道疏通术	35.34004
主动脉瓣膜下环切除术	35.35001
主动脉窦修补术[Valsalva手术]	35.39001
主动脉瓣瓣上狭窄矫治术	35.39002
房间隔缺损扩大术	35.41001
布莱洛克-汉隆手术[Blalock-Hanlon手术]	35.42001
房间隔开窗术	35.42002
经皮房间隔造口术	35.42003
经皮室间隔完整的肺动脉闭锁射频打孔及球囊扩张成形术	35.42004
室间隔开窗术	35.42005
室间隔缺损扩大术	35.42006
直视下房间隔缺损人造补片修补术	35.51001
经胸房间隔缺损闭式伞堵修补术	35.51002
经皮房间隔缺损封堵术	35.52001
经皮卵圆孔未闭封堵术	35.52002
室间隔缺损人造补片修补术	35.53001
经胸室间隔缺损闭式伞堵修补术	35.53003
心内膜垫缺损假体修补术	35.54003
经皮室间隔缺损封堵术	35.55001
房间隔缺损组织补片修补术	35.61002
卵圆孔未闭组织补片修补术	35.61003
室间隔缺损组织补片修补术	35.62001
心内膜垫缺损组织补片修补术	35.63002
房间隔缺损修补术	35.71001
卵圆孔未闭修补术	35.71002
房间隔部分闭合术	35.71003
房间隔开窗闭合术	35.71004
室间隔缺损修补术	35.72001
多发室间隔缺损修补术	35.72002
心内膜垫缺损修补术	35.73002
右房右室异常通道修补术	35.73003
单心房矫治术	35.73004
法洛四联症根治术	35.81001
右室流出道补片修补术	35.81006
左室流出道补片修补术	35.81007
部分肺静脉异位引流矫正术	35.82006
完全肺静脉异位引流矫正术	35.82007
完全动脉干矫正术	35.83001
完全动脉干矫正伴室间隔缺损假体置入术	35.83002
主动脉-肺动脉间隔缺损修补术	35.83003
大血管转位矫正术	35.84001
Nikaidoh手术	35.84002
双动脉根部调转术	35.84003
体-肺侧枝汇聚术	35.84004
马斯塔德手术[Mustard手术]	35.91001
心房内调转术[Senning手术]	35.91002
右心室-肺动脉分流术[Rastelli手术]	35.92001
REV手术	35.92002
左心室尖-主动脉分流术	35.93001
心室内隧道修补术	35.93002
左心室-主动脉隧道修补术	35.93003
方坦手术[Fontan手术]	35.94001
半方坦手术[半Fontan手术]	35.94002
人造心脏瓣膜重新缝合术	35.95001
心脏间隔补片再缝合术	35.95002
主动脉瓣瓣周漏修补术	35.95003
二尖瓣瓣周漏修补术	35.95004
三尖瓣瓣周漏修补术	35.95005
经皮肺动脉瓣瓣周漏修补术	35.95006
经皮二尖瓣球囊扩张成形术	35.96002
经皮肺动脉瓣球囊扩张成形术	35.96003
经皮主动脉瓣球囊扩张成形术	35.96004
经皮三尖瓣球囊扩张成形术	35.96005
经皮二尖瓣生物瓣置换术	35.97001
经皮二尖瓣机械瓣置换术	35.97002
经皮二尖瓣钳夹术(Mitra Clip)	35.97003
三尖瓣瓣膜切除术(非瓣膜置换)	35.99001
三尖瓣闭合术(单心室)	35.99002
直视下冠状动脉内膜切除术	36.03002
直视下冠状动脉内膜切除术伴补片移植术	36.03003
冠状动脉开口成形术	36.03006
经皮冠状动脉内溶栓剂注射	36.04001
经皮冠状动脉支架置入术	36.06003
经皮冠状动脉非药物洗脱支架置入术	36.06004
经皮冠状动脉生物可吸收支架植入术	36.06005
经皮冠状动脉覆膜支架置入术	36.06006
经皮冠状动脉药物洗脱支架置入术	36.07003
主动脉-冠状动脉搭桥术	36.10001
带蒂左冠状动脉移植术	36.10002
主动脉-一支冠状动脉搭桥术	36.11001
主动脉-二支冠状动脉搭桥术	36.12001
主动脉-三支冠状动脉搭桥术	36.13001
主动脉-多支冠状动脉搭桥术	36.14001
单侧乳内动脉-冠状动脉搭桥术	36.15001
双侧乳内动脉-冠状动脉搭桥术	36.16001
胃网膜动脉-冠状动脉搭桥术	36.17001
左锁骨下动脉-左冠状动脉吻合术	36.19001
动脉植入心脏血管重建术	36.2 001
心肌激光打孔术	36.31001
心脏网膜固定术	36.39001
心肌细胞移植术	36.39002
冠状血管动脉瘤修补术	36.91001
冠状动脉结扎术	36.99001
冠状动脉探查术	36.99002
经皮冠状动脉-肺动脉瘘封堵术	36.99003
冠状动脉瘘修补术	36.99004
经皮冠状动脉-右房瘘封堵术	36.99005
心包穿刺术	37.0 001
心脏切开术	37.10001
心肌切开术	37.11001
心内膜切开术	37.11002
心室切开术	37.11003
心房切开血栓清除术	37.11004
冠状动脉肌桥切断术	37.11005
心包开窗术	37.12001
心包切开引流术	37.12003
心包粘连松解术	37.12004
心包切开探查术	37.12005
心包异物取出术	37.12006
胸腔镜下心包切开引流术	37.12008
右心导管检查	37.21001
左心导管检查	37.22001
左右心联合导管检查	37.23001
心包活检术	37.24001
胸腔镜下心包活检术	37.24002
经皮心肌活检	37.25001
心肌活检术	37.25002
术中心脏电生理检查	37.26001
心腔内超声心动图[ICE]	37.28002
希氏束电图	37.29001
心包部分切除术	37.31001
心包病损切除术	37.31002
心包剥脱术	37.31004
心脏动脉瘤切除术	37.32001
心脏动脉瘤修补术	37.32002
经胸心脏射频消融改良迷宫术	37.33001
心房病损切除术	37.33002
心肌部分切除术	37.33003
心室病损切除术	37.33004
心室异常肌束切除术	37.33006
心脏病损切除术	37.33008
三房心矫治术	37.33009
经胸心脏微波消融术	37.3301
心房部分切除术	37.33011
经皮心脏射频消融术	37.34001
经皮心脏冷冻消融术	37.34002
经皮心脏化学消融术	37.34003
经皮心脏微波消融术	37.34004
心室部分切除术	37.35001
改良Morrow手术	37.35002
心室减容术[Batista手术]	37.35003
胸腔镜下左心耳切除术	37.36001
经皮左心耳封堵术	37.36002
心包修补术	37.49001
心脏破裂修补术	37.49002
心房折叠术	37.49004
心室修补术	37.49005
心耳结扎术	37.49006
室壁瘤折叠术	37.49007
经皮心室重建术	37.49008
经皮左心室减容重塑(伞样)装置置入术	37.49009
一个半心室矫治术	37.4901
右心室双腔心矫治术	37.49011
左心室双出口矫治术	37.49012
左心室双心室矫治术	37.49013
改良心室修补术	37.49014
心脏移植术	37.51001
全人工心脏移植术	37.52001
主动脉球囊反搏装置置入术[IABP手术]	37.61003
心脏泵置入术	37.62001
经胸心脏辅助装置置换术	37.63001
心脏辅助装置去除术	37.64001
经皮左心室辅助装置置入术[LVAD置入术]	37.65001
经皮右心室辅助装置置入术[RVAD置入术]	37.65002
左心室辅助装置置入术[LVAD置入术]	37.66001
右心室辅助装置置入术[RVAD置入术]	37.66002
经皮心脏辅助装置置换术	37.68001
经皮心脏辅助装置置入术	37.68002
经皮导管左心辅助装置置入术[Impella导管心室辅助系统置入]	37.68003
首次经静脉心房和心室电极置入术	37.72001
首次经静脉心房电极置入术	37.73001
心外膜电极置换术	37.74001
导线矫正术	37.75002
经静脉心房和心室电极置换术	37.76001
心脏电极去除术	37.77002
经静脉临时起搏器置入术	37.78001
心脏起搏器囊袋修补术	37.79001
心脏起搏器囊袋清创术	37.79002
永久起搏器置入术	37.80001
永久起搏器置换术	37.80002
三腔永久起搏器置入术	37.80003
单腔永久起搏器置入术	37.81001
频率应答单腔永久起搏器置入术	37.82001
双腔永久起搏器置入术	37.83001
单腔永久起搏器置换术	37.85001
频率应答单腔永久起搏器置换术	37.86001
双腔永久起搏器置换术	37.87001
起搏器装置去除术	37.89001
起搏器装置校正术	37.89002
起搏器装置修复术	37.89003
开胸心脏按摩术	37.91001
心包局部灌注治疗	37.93001
心脏除颤器置入术	37.94001
自动心脏复律器置入术[AICD置入术]	37.94002
自动心脏复律器置换术	37.94003
心脏除颤器导线置入术	37.95001
颈动脉血栓切除术	38.02001
颈动脉探查术	38.02002
颈内静脉血栓切除术	38.02003
上肢动脉血栓切除术	38.03001
上肢静脉血栓切除术	38.03002
上肢血管切开探查术	38.03003
上肢动脉探查术	38.03005
腹主动脉血栓切除术	38.04001
肺动脉血栓切除术	38.05001
肺动脉探查术	38.05002
锁骨下动脉血栓切除术	38.05003
上腔静脉血栓切除术	38.05005
肠系膜上动脉血栓切除术	38.06001
髂动脉血栓切除术	38.06003
肠系膜上静脉血栓切除术	38.06004
门静脉血栓切除术	38.07002
门静脉探查术	38.07003
肾静脉血栓切除术	38.07004
下腔静脉血栓切除术	38.07005
股动脉血栓切除术	38.08001
下肢动脉血栓切除术	38.08002
下肢动脉探查术	38.08003
下肢静脉血栓切除术	38.09001
下肢静脉探查术	38.09002
动脉内膜剥脱术	38.10002
颈动脉内膜剥脱术	38.12003
主动脉内膜剥脱术	38.14001
肺动脉内膜剥脱术	38.15001
髂动脉内膜剥除术	38.16002
肾动脉内膜切除伴静脉补片修补术	38.16004
股动脉内膜剥脱术	38.18001
股动脉内膜剥脱伴血栓切除术	38.18002
_动脉内膜剥脱伴补片修补术	38.18003
_动脉内膜剥脱术	38.18004
下肢动脉内膜剥脱伴血栓切除术	38.18005
胫腓动脉内膜剥脱伴补片修补术	38.18006
血管活检	38.21001
经皮血管镜检查	38.22001
冠状血管光学相干断层扫描检查[OCT]	38.24001
非冠状血管光学相干断层扫描检查[OCT]	38.25001
动脉瘤切除伴吻合术	38.30001
血管切除伴吻合术	38.30002
脑血管切除伴吻合术	38.31001
颈动脉部分切除伴吻合术	38.32001
颈内动脉瘤切除伴吻合术	38.32002
上肢动脉瘤切除伴吻合术	38.33001
主动脉部分切除伴吻合术	38.34001
主动脉动脉瘤切除伴吻合术	38.34002
血管环矫治术	38.34003
肺动脉部分切除伴吻合术	38.35001
肺动脉吊带矫治术	38.35002
腹部静脉部分切除伴吻合术	38.37001
下肢动脉部分切除伴吻合术	38.38001
颈动脉部分切除伴颈总-颈内动脉人工血管搭桥术	38.42001
颈总动脉切除伴自体血管移植术	38.42002
颈动脉部分切除伴颈总-颈内动脉自体血管搭桥术	38.42003
肱动脉瘤切除伴自体血管移植术	38.43001
桡动脉部分切除伴桡尺动脉自体血管移植术	38.43002
腹主动脉部分切除伴人工血管置换术	38.44001
腹主动脉瘤切除伴人工血管置换术	38.44002
上腔静脉部分切除伴人工血管补片修补术	38.45001
锁骨下动脉瘤切除伴人工血管置换术	38.45002
上腔静脉部分切除伴人工血管置换术	38.45003
肺动脉瘤切除伴补片修补术	38.45004
保留主动脉瓣的主动脉根部置换术[David手术]	38.45005
全主动脉弓人工血管置换并支架象鼻手术[Sun's手术]	38.45006
部分主动脉弓人工血管置换术	38.45007
Bentall手术	38.45008
次全主动脉人工血管置换术	38.45009
全主动脉弓人工血管置换术	38.4501
支架象鼻术	38.45011
Carbol手术	38.45012
升主动脉部分切除伴人工血管置换术	38.45013
胸主动脉部分切除伴人工血管置换术	38.45014
肺动脉瘤切除伴人工血管置换术	38.45015
全主动脉人工血管置换术	38.45016
主动脉弓中断矫治术	38.45017
主动脉瘤切除伴人工血管置换术	38.45018
主动脉部分切除伴人工血管置换术	38.45019
髂动脉部分切除术伴人工血管置换术	38.46001
髂动脉瘤切除伴人工血管置换术	38.46003
下腔静脉部分切除伴人工血管置换术	38.47001
_动脉瘤切除伴人工血管置换术	38.48001
_动脉部分切除伴人工血管置换术	38.48002
下肢静脉部分切除伴人工血管置换术	38.49001
下肢静脉部分切除伴自体血管移植术	38.49002
阴茎背静脉结扎术	38.57001
经右心房下腔静脉破膜术	38.57002
大隐静脉高位结扎剥脱术	38.59001
大隐静脉剥脱术	38.59002
大隐静脉主干激光闭合术	38.59003
大隐静脉结扎术	38.59004
下肢静脉剥脱术	38.59005
小隐静脉高位结扎剥脱术	38.59006
小隐静脉剥脱术	38.59007
大隐静脉高位结扎电凝术	38.59008
静脉内异物取出术	38.6001
躯干部血管瘤切除术	38.60011
血管病损切除术	38.60012
血管球瘤切除术	38.60013
脊髓畸形血管切除术	38.61001
颅内动脉瘤切除术	38.61002
颅内畸形血管切除术	38.61003
椎管内畸形血管切除术	38.61005
颈静脉瘤切除术	38.62002
颈静脉扩张切除术	38.62003
颈动脉瘤切除术	38.62005
颈外动脉瘤切除术	38.62006
颈外静脉瘤切除术	38.62007
肱动脉瘤切除术	38.63001
上肢血管病损切除术	38.63002
腹主动脉瘤切除术	38.64001
头臂干动脉瘤切除[无名动脉瘤切除术]	38.65001
头臂静脉病损切除术[无名静脉病损切除术]	38.65002
肺动脉病损切除术	38.65003
胸腔镜下肺动脉病损切除术	38.65004
脾动脉瘤切除术	38.66001
肝动脉瘤切除术	38.66002
下腔静脉病损切除术	38.67001
门静脉部分切除术	38.67003
肝静脉病损切除术	38.67004
腹腔静脉瘤切除术	38.67005
_动脉瘤切除术	38.68001
下肢动脉病损切除术	38.68002
下肢静脉病损切除术	38.69001
腔静脉结扎术	38.7 001
腔静脉折叠术	38.7 002
上腔静脉滤器置入术	38.7 003
下腔静脉滤器置入术	38.7 004
下肢静脉滤器置入术	38.7 007
颅内血管畸形夹闭术	38.81002
椎动脉结扎术	38.81004
颈静脉结扎术	38.82002
颈内动脉结扎术	38.82003
颈内静脉结扎术	38.82005
颈前静脉结扎术	38.82006
颈总动脉结扎术	38.82007
颈外动脉结扎术	38.82008
尺动脉结扎术	38.83001
肱动脉结扎术	38.83002
桡动脉结扎术	38.83003
上肢血管结扎术	38.83004
动脉导管结扎术	38.85001
肺动脉结扎术	38.85006
肋间动脉结扎术	38.85008
锁骨下动脉结扎术	38.85009
胸壁血管结扎术	38.8501
动脉导管未闭切断缝合术	38.85012
体-肺动脉侧支结扎术	38.85013
奇静脉结扎术	38.85016
肠系膜动脉结扎术	38.86001
大网膜动脉结扎术	38.86002
胆囊动脉结扎术	38.86003
腹壁血管结扎术	38.86004
腹膜血管结扎术	38.86005
肝动脉结扎术	38.86006
脾动脉结扎术	38.86009
髂动脉结扎术	38.86012
胃动脉结扎术	38.86016
子宫动脉结扎术	38.86019
腹部静脉结扎术	38.87001
卵巢动静脉高位结扎术	38.87002
门静脉结扎术	38.87003
子宫动静脉高位结扎术	38.87008
腹腔镜下卵巢动静脉高位结扎术	38.87009
髂内动脉结扎术	38.88002
下肢动脉结扎术	38.88005
下肢静脉结扎术	38.89002
动脉插管术	38.91001
肝动脉插管术	38.91601
髂内动脉插管术	38.91602
脐静脉插管术	38.92701
静脉插管术	38.93004
中心静脉导管置换术	38.93011
颈静脉插管术	38.93201
经皮颈静脉肝内门静脉-腔静脉置管术	38.93202
颈内静脉穿刺中心静脉置管术	38.93203
经外周静脉穿刺中心静脉插管术[PICC]	38.93301
锁骨下静脉穿刺中心静脉置管术	38.93501
肝静脉插管术	38.93701
肾静脉插管术	38.93702
大隐静脉插管术	38.93901
股静脉穿刺置管术	38.93902
静脉缩短术	38.94001
为肾透析的静脉插管术	38.95001
为肾透析半永久静脉插管术	38.95002
为肾透析的临时静脉插管术	38.95003
引导下中心静脉置管术	38.97002
动脉穿刺术	38.98001
股动脉穿刺术	38.98801
静脉穿刺术	38.99002
锁骨下静脉穿刺术	38.99501
脐静脉穿刺术	38.99701
股静脉穿刺术	38.99901
降主动脉-肺动脉分流术	39.0 001
升主动脉-肺动脉分流术	39.0 002
锁骨下动脉-肺动脉分流术	39.0 003
体动脉-肺动脉分流术	39.0 004
无名动脉-肺动脉分流术	39.0 005
肠系膜静脉-腔静脉分流术	39.1 001
肠系膜静脉-下腔静脉分流术	39.1 002
经颈静脉肝内门静脉-体静脉分流术[TIPS手术]	39.1 003
门静脉-腔静脉分流术	39.1 004
脾静脉-肾静脉分流术	39.1 005
肾静脉-下腔静脉吻合术	39.1 006
肠系膜上静脉-右心房人工血管分流术	39.1 007
脾静脉-下腔静脉人工血管分流术	39.1 008
肠系膜上静脉-下腔静脉颈内静脉搭桥术	39.1 009
肠系膜上静脉-下腔静脉人工血管搭桥术	39.1 010
肠系膜上静脉-下腔静脉-右心房人工血管搭桥术	39.1 011
颈外静脉-大隐静脉分流术	39.1 012
胃冠状静脉-肾静脉吻合术	39.1 013
无名静脉-上腔静脉人工血管搭桥术	39.1 014
无名静脉-右心耳人工血管搭桥术	39.1 015
下腔静脉-右心耳人工血管搭桥术	39.1 016
下腔静脉-右心房人工血管搭桥术	39.1 017
腔静脉－右心房人工血管搭桥术	39.1 018
肺动脉-上腔静脉分流术	39.21001
腔静脉-肺动脉分流术	39.21002
单向肺动脉-上腔静脉分流术[单向Glenn手术]	39.21003
双向肺动脉-上腔静脉分流术[双向Glenn手术]	39.21004
双侧双向肺动脉-上腔静脉分流术[双侧双向Glenn手术]	39.21005
侧通道全腔静脉-肺动脉吻合术	39.21006
外通道全腔静脉-肺动脉吻合术	39.21007
降主动脉-锁骨下动脉人工血管搭桥术	39.22001
颈外动脉-颈内动脉人工血管搭桥术	39.22002
颈总动脉-肱动脉自体血管搭桥术	39.22003
颈总动脉-锁骨下动脉搭桥术	39.22004
颈总动脉-腋动脉自体血管搭桥术	39.22005
颈总动脉-腋动脉人工血管搭桥术	39.22006
升主动脉-颈总动脉人工血管搭桥术	39.22008
升主动脉-锁骨下动脉人工血管搭桥术	39.22009
升主动脉-腋动脉人工血管搭桥术	39.2201
锁骨下动脉-肱动脉自体血管搭桥术	39.22011
主动脉-颈动脉人工血管搭桥术	39.22012
