女性生殖器官皮肤肿瘤	D39.710
女性生殖器官未特指的动态未定或动态未知的肿瘤	D39.9
女性生殖器官的动态未定或动态未知的肿瘤	D39.900
女性生殖器官肿瘤	D39.901
尿道阴道隔动态未定肿瘤	D39.902
尿道阴道隔肿瘤	D39.903
男性生殖器官动态未定或动态未知的肿瘤	D40
前列腺动态未定或动态未知的肿瘤	D40.0
前列腺动态未定或动态未知的肿瘤	D40.000
前列腺肿瘤	D40.001
睾丸动态未定或动态未知的肿瘤	D40.1
睾丸动态未定或动态未知的肿瘤	D40.100
睾丸肿瘤	D40.101
其他男性生殖器官动态未定或动态未知的肿瘤	D40.7
男性生殖器官动态未定或动态未知的肿瘤，其他的	D40.700
阴茎动态未定肿瘤	D40.701
阴茎肿瘤	D40.702
男性生殖器官皮肤动态未定肿瘤	D40.703
男性生殖器官皮肤肿瘤	D40.704
男性生殖器官未特指的动态未定或动态未知的肿瘤	D40.9
男性生殖器官的动态未定或动态未知的肿瘤	D40.900
男性生殖器官肿瘤	D40.901
泌尿器官动态未定或动态未知的肿瘤	D41
肾动态未定或动态未知的肿瘤	D41.0
肾动态未定或动态未知的肿瘤	D41.000
肾肿瘤	D41.001
肾盂动态未定或动态未知的肿瘤	D41.1
肾盂动态未定或动态未知的肿瘤	D41.100
肾盂肿瘤	D41.101
输尿管动态未定或动态未知的肿瘤	D41.2
输尿管动态未定或动态未知的肿瘤	D41.200
输尿管肿瘤	D41.201
尿道动态未定或动态未知的肿瘤	D41.3
尿道动态未定或动态未知的肿瘤	D41.300
尿道肿瘤	D41.301
膀胱动态未定或动态未知的肿瘤	D41.4
膀胱动态未定或动态未知的肿瘤	D41.400
膀胱肿瘤	D41.401
其他泌尿器官动态未定或动态未知的肿瘤	D41.7
泌尿器官，其他的动态未定或动态未知的肿瘤	D41.700
泌尿器官未特指的动态未定或动态未知的肿瘤	D41.9
泌尿器官的动态未定或动态未知的肿瘤	D41.900
泌尿系统肿瘤	D41.901
脑脊膜动态未定或动态未知的肿瘤	D42
脑膜动态未定或动态未知的肿瘤	D42.0
脑膜动态未定或动态未知的肿瘤	D42.000
脑膜肿瘤	D42.001
硬脑膜下动态未定肿瘤	D42.002
硬脑膜下肿瘤	D42.003
脊(髓)膜动态未定或动态未知的肿瘤	D42.1
脊(髓)膜动态未定或动态未知的肿瘤	D42.100
脊膜肿瘤	D42.101
脑脊膜未特指的动态未定或动态未知的肿瘤	D42.9
脑脊膜的动态未定或动态未知的肿瘤	D42.900
脑脊膜肿瘤	D42.901
脑和中枢神经系统动态未定或动态未知的肿瘤	D43
脑幕上动态未定或动态未知的肿瘤	D43.0
脑幕上动态未定或动态未知的肿瘤	D43.000
脑幕上肿瘤	D43.001
脑室动态未定肿瘤	D43.002
脑室肿瘤	D43.003
大脑动态未定肿瘤	D43.004
大脑肿瘤	D43.005
额叶动态未定肿瘤	D43.006
额叶肿瘤	D43.007
枕叶动态未定肿瘤	D43.008
枕叶肿瘤	D43.009
顶叶动态未定肿瘤	D43.010
顶叶肿瘤	D43.011
颞叶动态未定肿瘤	D43.012
颞叶肿瘤	D43.013
脑幕下动态未定或动态未知的肿瘤	D43.1
脑幕下动态未定或动态未知的肿瘤	D43.100
脑幕下肿瘤	D43.101
脑干动态未定肿瘤	D43.102
脑干肿瘤	D43.103
小脑动态未定肿瘤	D43.104
小脑肿瘤	D43.105
延髓动态未定肿瘤	D43.106
延髓肿瘤	D43.107
脑未特指的动态未定或动态未知的肿瘤	D43.2
脑的动态未定或动态未知的肿瘤	D43.200
脑肿瘤	D43.201
脑神经动态未定或动态未知的肿瘤	D43.3
脑神经动态未定或动态未知的肿瘤	D43.300
颅神经肿瘤	D43.301
脊髓动态未定或动态未知的肿瘤	D43.4
脊髓动态未定或动态未知的肿瘤	D43.400
脊髓肿瘤	D43.401
马尾动态未定肿瘤	D43.402
马尾肿瘤	D43.403
中枢神经系统其他部位动态未定或动态未知的肿瘤	D43.7
中枢神经系统其他部位动态未定或动态未知的肿瘤	D43.700
中枢神经系统未特指的动态未定或动态未知的肿瘤	D43.9
中枢神经系统的动态未定或动态未知的肿瘤	D43.900
中枢神经系统肿瘤	D43.901
硬脑膜外动态未定肿瘤	D43.902
硬脑膜外肿瘤	D43.903
内分泌腺动态未定或动态未知的肿瘤	D44
甲状腺动态未定或动态未知的肿瘤	D44.0
甲状腺动态未定或动态未知的肿瘤	D44.000
甲状腺肿瘤	D44.001
肾上腺动态未定或动态未知的肿瘤	D44.1
肾上腺动态未定或动态未知的肿瘤	D44.100
肾上腺肿瘤	D44.101
甲状旁腺动态未定或动态未知的肿瘤	D44.2
甲状旁腺动态未定或动态未知的肿瘤	D44.200
甲状旁腺肿瘤	D44.201
垂体动态未定或动态未知的肿瘤	D44.3
垂体动态未定或动态未知的肿瘤	D44.300
垂体肿瘤	D44.301
颅咽管动态未定或动态未知的肿瘤	D44.4
颅咽管动态未定或动态未知的肿瘤	D44.400
颅咽管肿瘤	D44.401
松果体动态未定或动态未知的肿瘤	D44.5
松果体动态未定或动态未知的肿瘤	D44.500
松果体肿瘤	D44.501
颈动脉体动态未定或动态未知的肿瘤	D44.6
颈动脉体动态未定或动态未知的肿瘤	D44.600
颈动脉体肿瘤	D44.601
主动脉体和其他节旁体动态未定或动态未知的肿瘤	D44.7
主动脉体和其他节旁体动态未定或动态未知的肿瘤	D44.700
主动脉体肿瘤	D44.701
颈静脉球动态未定肿瘤	D44.702
颈静脉球肿瘤	D44.703
副神经节动态未定肿瘤	D44.704
副神经节肿瘤	D44.705
累及多个腺体动态未定或动态未知的肿瘤	D44.8
累及多个腺体动态未定或动态未知的肿瘤	D44.800
累及多个腺体肿瘤	D44.801
多发性内分泌腺瘤病	D44.802
内分泌腺未特指的动态未定或动态未知的肿瘤	D44.9
内分泌腺的动态未定或动态未知的肿瘤	D44.900
内分泌腺肿瘤	D44.901
真性红细胞增多症	D45
真性红细胞增多症	D45.X00
骨髓增生异常综合征	D46
难治性贫血不伴有铁粒幼细胞,如此述及的	D46.0
顽固性贫血不伴有铁粒幼细胞，如此述及的	D46.000
难治性贫血伴单系病态造血	D46.001
难治性贫血伴有铁粒幼细胞	D46.1
顽固性贫血伴有铁粒幼细胞	D46.100
难治性贫血伴环形铁粒幼细胞	D46.101
难治性贫血伴有胚细胞过多	D46.2
顽固性贫血伴有胚细胞过多	D46.200
骨髓增生异常综合征-难治性贫血伴原始细胞过多（MDS-RAEB）	D46.201
难治性贫血伴多系病态造血	D46.202
难治性贫血伴有转化中的胚细胞过多	D46.3
顽固性贫血伴有转化中的胚细胞过多	D46.300
难治性贫血伴原始细胞增多	D46.301
未特指的难治性贫血	D46.4
顽固性贫血	D46.400
其他骨髓增生异常综合征	D46.7
骨髓增生异常综合征，其他的	D46.700
骨髓增生异常综合征，伴有5q缺失综合征	D46.701
未特指的骨髓增生异常综合征	D46.9
骨髓增生异常综合征	D46.900
白血病前期综合征	D46.901
儿童骨髓增生异常综合征	D46.902
淋巴、造血和有关组织动态未定或动态未知的其他肿瘤	D47
动态未定和动态未知的组织细胞和肥大细胞瘤	D47.0
动态未定和动态未知的组织细胞和肥大细胞瘤	D47.000
慢性骨髓增生性疾病	D47.1
慢性骨髓增生性疾病	D47.100
骨髓纤维化伴髓样化生	D47.101
骨髓硬化伴髓样化生	D47.102
巨核细胞性骨髓硬化	D47.103
慢性骨髓增殖性疾病	D47.104
单克隆丙球蛋白病	D47.2
单克隆丙种球蛋白病	D47.200M97650/1
特发性(出血性)血小板增多症	D47.3
特发性(出血性)血小板增多症	D47.300
淋巴、造血和有关组织其他特指的动态未定或动态未知的肿瘤	D47.7
淋巴、造血和有关组织其他特指的动态未定或动态未知的肿瘤	D47.700
血管中心性免疫增生性损害	D47.701
血管免疫母细胞淋巴结病	D47.702
淋巴、造血和有关组织未特指的动态未定或动态未知的肿瘤	D47.9
淋巴、造血和有关组织的动态未定或动态未知的肿瘤	D47.900
T-γ淋巴组织增生性疾病	D47.901
其他和未特指部位的动态未定或动态未知的肿瘤	D48
骨和关节软骨动态未定或动态未知的肿瘤	D48.0
骨和关节软骨动态未定或动态未知的肿瘤	D48.000
骨肿瘤	D48.001
颅骨动态未定肿瘤	D48.002
颅骨肿瘤	D48.003
面骨动态未定肿瘤	D48.004
面骨肿瘤	D48.005
锁骨动态未定肿瘤	D48.006
锁骨肿瘤	D48.007
胸骨动态未定肿瘤	D48.008
胸骨肿瘤	D48.009
肋骨动态未定肿瘤	D48.010
肋骨肿瘤	D48.011
脊柱动态未定肿瘤	D48.012
脊柱肿瘤	D48.013
盆骨动态未定肿瘤	D48.014
盆骨肿瘤	D48.015
骶骨动态未定肿瘤	D48.016
骶骨肿瘤	D48.017
上肢骨动态未定肿瘤	D48.018
上肢骨肿瘤	D48.019
下肢骨动态未定肿瘤	D48.020
下肢骨肿瘤	D48.021
关节动态未定肿瘤	D48.022
关节肿瘤	D48.023
结缔组织和其他软组织动态未定或动态未知的肿瘤	D48.1
结缔组织和其他软组织动态未定或动态未知的肿瘤	D48.100
头部结缔组织动态未定肿瘤	D48.101
头部结缔组织肿瘤	D48.102
面结缔组织动态未定肿瘤	D48.103
面结缔组织肿瘤	D48.104
耳结缔组织动态未定肿瘤	D48.105
耳结缔组织肿瘤	D48.106
颈部结缔组织动态未定肿瘤	D48.107
颈部结缔组织肿瘤	D48.108
躯干结缔组织动态未定肿瘤	D48.109
躯干结缔组织肿瘤	D48.110
腋下结缔组织动态未定肿瘤	D48.111
腋下结缔组织肿瘤	D48.112
肩结缔组织动态未定肿瘤	D48.113
肩结缔组织肿瘤	D48.114
胸壁结缔组织动态未定肿瘤	D48.115
胸壁结缔组织肿瘤	D48.116
腹壁结缔组织动态未定肿瘤	D48.117
腹壁结缔组织肿瘤	D48.118
腰结缔组织动态未定肿瘤	D48.119
腰结缔组织肿瘤	D48.120
腹股沟结缔组织动态未定肿瘤	D48.121
腹股沟结缔组织肿瘤	D48.122
骶结缔组织动态未定肿瘤	D48.123
骶结缔组织肿瘤	D48.124
臀结缔组织动态未定肿瘤	D48.125
臀结缔组织肿瘤	D48.126
会阴结缔组织动态未定肿瘤	D48.127
会阴结缔组织肿瘤	D48.128
直肠阴道隔结缔组织动态未定肿瘤	D48.129
直肠阴道隔结缔组织肿瘤	D48.130
上肢结缔组织动态未定肿瘤	D48.131
上肢结缔组织肿瘤	D48.132
下肢结缔组织动态未定肿瘤	D48.133
下肢结缔组织肿瘤	D48.134
周围神经和自主神经系统动态未定或动态未知的肿瘤	D48.2
周围神经和自主神经系统动态未定或动态未知的肿瘤	D48.200
周围神经肿瘤	D48.201
自主神经肿瘤	D48.202
头颈部周围神经动态未定肿瘤	D48.203
头颈部周围神经肿瘤	D48.204
头颈部自主神经动态未定肿瘤	D48.205
头颈部自主神经肿瘤	D48.206
躯干周围神经动态未定肿瘤	D48.207
躯干周围神经肿瘤	D48.208
躯干自主神经动态未定肿瘤	D48.209
躯干自主神经肿瘤	D48.210
上肢周围神经动态未定肿瘤	D48.211
上肢周围神经肿瘤	D48.212
上肢自主神经动态未定肿瘤	D48.213
上肢自主神经肿瘤	D48.214
下肢周围神经动态未定肿瘤	D48.215
下肢周围神经肿瘤	D48.216
下肢自主神经动态未定肿瘤	D48.217
下肢自主神经肿瘤	D48.218
腹膜后腔动态未定或动态未知的肿瘤	D48.3
腹膜后腔动态未定或动态未知的肿瘤	D48.300
腹膜后肿瘤	D48.301
腹膜动态未定或动态未知的肿瘤	D48.4
腹膜动态未定或动态未知的肿瘤	D48.400
腹膜肿瘤	D48.401
肠系膜动态未定肿瘤	D48.402
肠系膜肿瘤	D48.403
皮肤动态未定或动态未知的肿瘤	D48.5
皮肤动态未定或动态未知的肿瘤	D48.500
皮肤肿瘤	D48.501
头颈部皮肤动态未定肿瘤	D48.502
头颈部皮肤肿瘤	D48.503
躯干皮肤动态未定肿瘤	D48.504
躯干皮肤肿瘤	D48.505
乳房皮肤动态未定肿瘤	D48.506
乳房皮肤肿瘤	D48.507
肛门边缘动态未定肿瘤	D48.508
肛门边缘肿瘤	D48.509
肛门皮肤动态未定肿瘤	D48.510
肛门皮肤肿瘤	D48.511
肛周皮肤动态未定肿瘤	D48.512
肛周皮肤肿瘤	D48.513
上肢皮肤动态未定肿瘤	D48.514
上肢皮肤肿瘤	D48.515
下肢皮肤动态未定肿瘤	D48.516
下肢皮肤肿瘤	D48.517
鼻皮肤动态未定肿瘤	D48.518
耳皮肤动态未定肿瘤	D48.519
乳房动态未定或动态未知的肿瘤	D48.6
乳房动态未定或动态未知的肿瘤	D48.600
乳腺肿瘤	D48.601
其他特指部位的动态未定或动态未知的肿瘤	D48.7
动态未定或动态未知,其他特指部位的肿瘤	D48.700
头颈部动态未定肿瘤	D48.701
头颈部肿瘤	D48.702
眼动态未定肿瘤	D48.703
眼肿瘤	D48.704
眶周围神经动态未定肿瘤	D48.705
眶周围神经肿瘤	D48.706
躯干动态未定肿瘤	D48.707
躯干肿瘤	D48.708
胸腔动态未定肿瘤	D48.709
胸腔肿瘤	D48.710
心脏动态未定肿瘤	D48.711
心脏肿瘤	D48.712
腹腔动态未定肿瘤	D48.713
腹腔肿瘤	D48.714
盆腔动态未定肿瘤	D48.715
盆腔肿瘤	D48.716
上肢动态未定肿瘤	D48.717
上肢肿瘤	D48.718
下肢动态未定肿瘤	D48.719
下肢肿瘤	D48.720
骶动态未定或动态未知恶性肿瘤	D48.721
背动态未定肿瘤	D48.722
臀动态未定肿瘤	D48.723
手动态未定肿瘤	D48.724
腋动态未定肿瘤	D48.725
未特指的动态未定或动态未知的肿瘤	D48.9
动态未定或动态未知的肿瘤	D48.900
瘤	D48.901
新生物	D48.902
肿瘤性病理性骨折	D48.903†M90.7*
肿瘤相关性皮肌炎	D48.904†M36.0*
副肿瘤性小脑共济失调	D48.905†G13.1*
缺铁性贫血	D50
继发于(慢性)失血的缺铁性贫血	D50.0
继发于(慢性)失血的缺铁性贫血	D50.000
慢性失血性贫血	D50.001
缺铁性吞咽困难	D50.1
缺铁性吞咽困难	D50.100
其他缺铁性贫血	D50.8
缺铁性贫血,其他的	D50.800
低色素性小红细胞性贫血	D50.801
未特指的缺铁性贫血	D50.9
缺铁性贫血	D50.900
低色素性贫血	D50.901
维生素B12缺乏性贫血	D51
内在因子缺乏引起的维生素B12缺乏性贫血	D51.0
内在因子缺乏引起的维生素B12缺乏性贫血	D51.000
恶性贫血	D51.001
亨特舌炎	D51.002
内在因子缺乏引起维生素B12缺乏性贫血性脊髓后侧索硬化	D51.003†G32.0*
选择性维生素B12吸收不良伴有蛋白尿引起的维生素B12缺乏性贫血	D51.1
选择性维生素B12吸收不良伴有蛋白尿引起的维生素B12缺乏性贫血	D51.100
巨幼细胞遗传性贫血	D51.101
伊梅斯隆德综合征	D51.102
转钴胺素II缺乏	D51.2
转钴胺素Ⅱ缺乏	D51.200
其他饮食性维生素B12缺乏性贫血	D51.3
维生素B12缺乏性贫血，其他饮食性的不可归类在他处者	D51.300
绝对素食者贫血	D51.301
饮食性维生素B12缺乏性贫血性脊髓后侧索硬化	D51.302†G32.0*
其他维生素B12缺乏性贫血	D51.8
维生素B12缺乏性贫血，其他的	D51.800
未特指的维生素B12缺乏性贫血	D51.9
维生素B12缺乏性贫血	D51.900
维生素B12缺乏性贫血性脊髓后侧索硬化	D51.901†G32.0*
叶酸盐缺乏性贫血	D52
饮食性叶酸盐缺乏性贫血	D52.0
饮食性叶酸盐缺乏性贫血	D52.000
营养性巨幼细胞性贫血	D52.001
营养性大红细胞性贫血	D52.002
药物性叶酸盐缺乏性贫血	D52.1
药物性叶酸盐缺乏性贫血	D52.100
其他叶酸盐缺乏性贫血	D52.8
贫血，其他叶酸盐缺乏性的	D52.800
未特指的叶酸盐缺乏性贫血	D52.9
叶酸盐缺乏性贫血	D52.900
大红细胞性贫血	D52.901
其他营养性贫血	D53
蛋白缺乏性贫血	D53.0
蛋白缺乏性贫血	D53.000
乳清酸尿性贫血	D53.001
氨基酸缺乏性贫血	D53.002
其他巨幼细胞性贫血,不可归类在他处者	D53.1
巨幼细胞性贫血，其他的不可归类在他处者	D53.100
维生素C缺乏性贫血	D53.2
维生素C缺乏性贫血	D53.200
其他特指的营养性贫血	D53.8
营养性贫血，其他特指的	D53.800
缺铜性贫血	D53.801
缺锌性贫血	D53.802
缺钼性贫血	D53.803
未特指的营养性贫血	D53.9
营养性贫血	D53.900
单纯性慢性贫血	D53.901
酶代谢紊乱性贫血	D55
葡萄糖6-磷酸脱氢酶[G6PD]缺乏性贫血	D55.0
葡萄糖6-磷酸脱氢酶[G6PD]缺乏性贫血	D55.000
蚕豆病	D55.001
其他谷胱甘肽代谢紊乱性贫血	D55.1
谷胱甘肽代谢紊乱性贫血，其他的	D55.100
溶血性非球形红细胞性贫血，Ⅰ型	D55.101
糖酵解酶代谢紊乱性贫血	D55.2
糖酵解酶代谢紊乱性贫血	D55.200
溶血性非球形红细胞性贫血，Ⅱ型	D55.201
己糖激酶缺乏性贫血	D55.202
磷酸丙糖异构酶缺乏性贫血	D55.203
丙酮酸激酶缺乏性贫血	D55.204
核苷酸代谢紊乱性贫血	D55.3
核苷酸代谢紊乱性贫血	D55.300
其他酶代谢紊乱性贫血	D55.8
酶代谢紊乱性贫血，其他的	D55.800
遗传性非球形红细胞增多性溶血性贫血	D55.801
未特指的酶代谢紊乱性贫血	D55.9
酶代谢紊乱性贫血	D55.900
地中海贫血	D56
α型地中海贫血	D56.0
α型地中海贫血	D56.000
β型地中海贫血	D56.1
β型地中海贫血	D56.100
中间型地中海贫血	D56.101
重型地中海贫血	D56.102
库利贫血	D56.103
δ-β型地中海贫血	D56.2
δ-β型地中海贫血	D56.200
地中海贫血特性	D56.3
地中海贫血特性	D56.300
遗传性胎儿血红蛋白持续增多症[HPFH]	D56.4
遗传性胎儿血红蛋白持续增多症[HPFH]	D56.400
其他地中海贫血	D56.8
地中海贫血，其他的	D56.800
未特指的地中海贫血	D56.9
地中海贫血	D56.900
混合型地中海贫血	D56.901
轻型地中海贫血	D56.902
镰状细胞疾患	D57
镰状细胞性贫血伴有危象	D57.0
镰状细胞性贫血伴有危象	D57.000
血红蛋白-SS病伴危象	D57.001
镰状细胞性贫血不伴有危象	D57.1
镰状细胞性贫血不伴有危象	D57.100
双杂合镰状细胞形成疾患	D57.2
双杂合镰状细胞形成疾患	D57.200
血红蛋白-SC病	D57.201
血红蛋白-SD病	D57.202
血红蛋白-SE病	D57.203
镰状细胞特性	D57.3
镰状细胞特性	D57.300
杂合血红蛋白S病	D57.301
其他镰状细胞疾患	D57.8
镰状细胞疾患，其他的	D57.800
其他遗传性溶血性贫血	D58
遗传性球形红细胞增多症	D58.0
遗传性球形红细胞增多症	D58.000
先天性溶血性贫血	D58.001
明科夫斯基-消法尔综合征	D58.002
无胆色素尿性黄疸	D58.003
遗传性椭圆形红细胞增多症	D58.1
遗传性椭圆形红细胞增多症	D58.100
先天性卵形红细胞症	D58.101
其他血红蛋白病	D58.2
血红蛋白病，其他的	D58.200
血红蛋白-C病	D58.201
血红蛋白-D病	D58.202
血红蛋白-E病	D58.203
先天性海因茨小体性贫血	D58.204
血红蛋白增高	D58.205
不稳定血红蛋白溶血病	D58.206
其他特指的遗传性溶血性贫血	D58.8
遗传性溶血性贫血，其他特指的	D58.800
口形红细胞增多	D58.801
未特指的遗传性溶血性贫血	D58.9
遗传性溶血性贫血	D58.900
溶血性贫血	D58.901
后天性溶血性贫血	D59
药物性自身免疫性溶血性贫血	D59.0
药物性自身免疫性溶血性贫血	D59.000
其他自身免疫性溶血性贫血	D59.1
贫血，其他自身免疫性溶血性的	D59.100
自身免疫性溶血性贫血	D59.101
冷型自身免疫性溶血性贫血	D59.102
温型自身免疫性溶血性贫血	D59.103
继发性冷性溶血性贫血	D59.104
冷凝集素病	D59.105
药物性非自身免疫性溶血性贫血	D59.2
药物性非自身免疫性溶血性贫血	D59.200
药物性酶缺乏性贫血	D59.201
溶血-尿毒症综合征	D59.3
溶血-尿毒症综合征	D59.300
其他非自身免疫性溶血性贫血	D59.4
非自身免疫性溶血性贫血，其他的	D59.400
继发性溶血性贫血	D59.401
传染性溶血性贫血	D59.402
微血管病性溶血性贫血	D59.403
机械性溶血性贫血	D59.404
阵发性夜间血红蛋白尿	D59.5
阵发性夜间血红蛋白尿[马尔基亚法瓦-米凯利]	D59.500
阵发性夜间性血红蛋白尿伴再生障碍性贫血	D59.501
其他外因性溶血症引起的血红蛋白尿	D59.6
血红蛋白尿，其他外因性溶血症引起的	D59.600
劳力性血红蛋白尿	D59.601
行军性血红蛋白尿	D59.602
阵发性冷性血红蛋白尿	D59.603
其他后天性溶血性贫血	D59.8
后天性溶血性贫血，其他的	D59.800
未特指的后天性溶血性贫血	D59.9
后天性溶血性贫血	D59.900
急性溶血性贫血	D59.901
溶血性黄疸	D59.902
慢性特发性溶血性贫血	D59.903
后天性纯红细胞再生障碍[幼红细胞减少症]	D60
慢性后天性纯红细胞再生障碍	D60.0
慢性后天性纯红细胞再生障碍	D60.000
短暂后天·陛纯红细胞再生障碍	D60.1
短暂后天性纯红细胞再生障碍	D60.100
其他后天性纯红细胞再生障碍	D60.8
后天性纯红细胞再生障碍，其他的	D60.800
未特指的后天性纯红细胞再生障碍	D60.9
后天性纯红细胞再生障碍	D60.900
其他再生障碍性贫血	D61
体质性再生障碍性贫血	D61.0
体质性再生障碍性贫血	D61.000
先天性单纯红细胞再生障碍性贫血	D61.001
婴儿纯红细胞再生障碍性贫血	D61.002
原发性纯红细胞再生障碍性贫血	D61.003
布拉克凡-戴蒙德综合征	D61.004
家族性再生不良性贫血	D61.005
先天性再生障碍性贫血	D61.006
药物性再生障碍性贫血	D61.1
药物性再生障碍性贫血	D61.100
化疗后骨髓抑制	D61.101
药物性骨髓抑制	D61.102
其他外因引起的再生障碍性贫血	D61.2
再生障碍性贫血，其他外因引起的	D61.200
中毒性贫血	D61.201
特发性再生障碍性贫血	D61.3
特发性再生障碍性贫血	D61.300
其他特指的再生障碍性贫血	D61.8
再生障碍性贫血，其他特指的	D61.800
肝炎后再生障碍性贫血	D61.801
继发性再生障碍性贫血	D61.802
未特指的再生障碍性贫血	D61.9
再生障碍性贫血	D61.900
骨髓抑制性贫血	D61.901
慢性再生障碍性贫血	D61.902
全血细胞减少	D61.903
增生低下性贫血	D61.904
重度再生障碍性贫血	D61.905
急性骨髓造血功能抑制	D61.906
全骨髓病	D61.907
髓性再生不良	D61.908
急性出血后贫血	D62
急性出血后贫血	D62.x00
分类于他处的慢性疾病引起的贫血	D63*
肿瘤引起的贫血(C00-D48+)	D63.0*
肿瘤引起的贫血	D63.0*
分类于他处的其他慢性疾病引起的贫血	D63.8*
分类于他处的其他慢性疾病引起的贫血	D63.8*
其他贫血	D64
遗传性铁粒幼细胞贫血	D64.0
遗传性铁粒幼细胞贫血	D64.000
性连锁遗传低色素铁粒幼细胞贫血	D64.001
由疾病引起的继发性铁粒幼细胞贫血	D64.1
由疾病引起的继发性铁粒幼细胞贫血	D64.100
由药物和中毒引起的继发性铁粒幼细胞贫血	D64.2
由药物和中毒引起的继发性铁粒幼细胞贫血	D64.200
其他铁粒幼细胞贫血	D64.3
铁粒幼细胞贫血，其他特指的	D64.300
先天性红细胞生成不良性贫血	D64.4
先天性红细胞生成不良性贫血	D64.400
造血不良性贫血	D64.401
其他特指的贫血	D64.8
贫血，其他特指的	D64.800
婴儿假白血病性贫血	D64.801
混合性贫血	D64.802
幼白红细胞贫血	D64.803
未特指的贫血	D64.9
贫血	D64.900
轻度贫血	D64.901
中度贫血	D64.902
重度贫血	D64.903
继发性贫血	D64.904
播散性血管内凝血[去纤维蛋白综合征]	D65
播散性血管内凝血[去纤维蛋白综合征]	D65.x00
后天性纤维蛋白原缺乏血症	D65.x01
后天性纤维蛋白溶解性出血	D65.x02
纤维蛋白溶解性紫癜	D65.x03
暴发性紫癜	D65.x04
遗传性因子Ⅶ缺乏	D66
遗传性因子VIII缺乏	D66.x00
血友病A型	D66.x01
血友病	D66.x02
血友病性关节炎	D66.x03†M36.2*
遗传性因子lX缺乏	D67
遗传性因子IX缺乏	D67.X00
血友病B型	D67.x01
其他凝血缺陷	D68
冯·维勒布兰德病	D68.0
冯•维勒布兰德病	D68.000
获得性血管性血友病	D68.001
遗传性因子Ⅺ缺乏	D68.1
遗传性因子XI缺乏	D68.100
血友病C型	D68.101
其他凝血因子的遗传性缺乏	D68.2
凝血因子的遗传性缺乏，其他的	D68.200
纤维蛋白原缺乏血症	D68.201
凝血因子Ⅰ缺乏症	D68.202
凝血因子Ⅱ缺乏症	D68.203
凝血因子Ⅴ缺乏症	D68.204
凝血因子Ⅶ缺乏症	D68.205
凝血因子Ⅹ缺乏症	D68.206
凝血因子Ⅻ缺乏症	D68.207
凝血因子ⅩⅢ缺乏症	D68.208
获得性凝血因子Ⅻ缺乏症	D68.209
循环抗凝物引起的出血性疾患	D68.3
循环抗凝物引起的出血性疾患	D68.300
高肝素血症	D68.301
抗凝血酶增多	D68.302
后天性凝血因子缺乏	D68.4
后天性凝血因子缺乏	D68.400
维生素K依赖因子缺乏症	D68.401
免疫性凝血酶元减少	D68.402
原发性血栓形成倾向	D68.5
原发性血栓形成倾向	D68.500
抗活化蛋白C症	D68.501
抗凝血酶原III缺乏症	D68.502
遗传性蛋白C缺陷症	D68.503
遗传性蛋白S缺陷症	D68.504
其他血栓形成倾向	D68.6
血栓形成倾向，其他的	D68.600
抗心磷脂抗体综合征	D68.601
易栓症	D68.602
其他特指的凝血缺陷	D68.8
凝血缺陷，其他特指的	D68.800
凝血因子缺乏	D68.801
未特指的凝血缺陷	D68.9
凝血缺陷	D68.900
出血倾向	D68.901
凝血障碍	D68.902
凝血时间延长	D68.903
紫癜和其他出血性情况	D69
变应性[过敏性]紫癜	D69.0
变应性[过敏性]紫癜	D69.000
皮肤型过敏性紫癜	D69.001
关节型过敏性紫癫	D69.002
风湿性紫癜	D69.003
过敏性紫癜	D69.004
肾型过敏性紫癜	D69.005†N08.2*
混合型过敏性紫癜	D69.006
血管性紫癜	D69.007
变应性血管炎	D69.008
腹型过敏性紫癜	D69.009
亨诺克紫瘢	D69.010
血小板质量缺陷	D69.1
血小板质量缺陷	D69.100
血小板机能不全	D69.101
巨大血小板综合征	D69.102
灰色血小板综合征	D69.103
其他非血小板减少性紫癜	D69.2
非血小板减少性紫癜，其他的	D69.200
单纯性紫癜	D69.201
老年性紫癜	D69.202
紫癜	D69.203
特发性血小板减少性紫癜	D69.3
特发性血小板减少性紫癜	D69.300
出血性紫癜	D69.301
埃文斯综合征	D69.302
免疫性血小板减少性紫癜	D69.303
其他原发性血小板减少	D69.4
血小板减少，其他原发性的	D69.400
先天性血小板减少症	D69.401
原发性血小板减少症	D69.403
无巨核细胞性血小板减少性紫癜	D69.405
血小板减少性紫癜	D69.406
继发性血小板减少	D69.5
继发性血小板减少	D69.500
继发性血小板减少性紫癜	D69.501
药物性血小板减少症	D69.502
药物性血小板减少性紫癜	D69.503
获得性巨细胞性血小板减少症	D69.504
未特指的血小板减少	D69.6
血小板减少	D69.600
其他特指的出血性情况	D69.8
出血性情况，其他特指的	D69.800
卡-梅综合征	D69.801
毛细血管脆弱	D69.802
未特指的出血性情况	D69.9
出血性情况	D69.900
粒细胞缺乏	D70
粒细胞缺乏	D70.x00
急性粒细胞缺乏症	D70.x01
药物性粒细胞减少	D70.x02
科斯特曼病	D70.x03
白细胞减少	D70.x04
多形核中性粒细胞的功能紊乱	D71
多形核中性粒细胞的功能紊乱	D71.x00
慢性儿童期肉芽肿病	D71.x01
其他白细胞疾患	D72
白细胞遗传性异常	D72.0
白细胞遗传性异常	D72.000
佩尔格-许特综合征	D72.001
嗜酸粒细胞增多	D72.1
