松果体功能障碍	E34.801	{"0_core_term": ["功能障碍"], "1_region_term": ["松果体"]}
早老症	E34.802	{"0_core_term": ["早老症"]}
松果体囊肿	E34.804	{"0_core_term": ["囊肿"], "1_region_term": ["松果体"]}
坏死性唾液腺组织化生	E34.805	{"1_region_term": ["唾液腺"], "2_type_term": ["坏死性"], "dummy_term": ["组织化", "生"]}
妖精貌综合征	E34.806	{"0_core_term": ["综合征"], "dummy_term": ["妖精", "貌"]}
内分泌失调	E34.902	{"1_region_term": ["内分泌"], "2_type_term": ["失调"]}
激素失调	E34.903	{"0_core_term": ["激素"], "2_type_term": ["失调"]}
恶性营养不良[夸希奥科病]	E40xx01	{"0_core_term": ["营养不良", "病"], "2_type_term": ["恶性"], "dummy_term": ["夸", "希", "奥", "科"]}
营养性消瘦	E41xx02	{"0_core_term": ["消瘦"], "5_others_term": ["营养性"]}
重度营养不良伴消瘦	E41xx03	{"0_core_term": ["营养不良", "消瘦"], "2_type_term": ["重度"], "4_connect_term": ["伴"]}
消瘦性恶性营养不良病	E42xx01	{"0_core_term": ["消瘦", "营养不良病"], "2_type_term": ["恶性"], "5_others_term": ["性"]}
严重营养不良	E43xx01	{"0_core_term": ["营养不良"], "2_type_term": ["严重"]}
营养性水肿	E43xx02	{"0_core_term": ["水肿"], "5_others_term": ["营养性"]}
重度蛋白质-热能营养不良	E43xx03	{"0_core_term": ["蛋白质", "营养不良"], "2_type_term": ["重度"], "dummy_term": ["-", "热能"]}
中度营养不良	E44.001	{"0_core_term": ["营养不良"], "2_type_term": ["中度"]}
中度蛋白质-热能营养不良	E44.002	{"0_core_term": ["蛋白质", "营养不良"], "2_type_term": ["中度"], "dummy_term": ["-", "热能"]}
轻度蛋白质-热能营养不良	E44.101	{"0_core_term": ["蛋白质", "营养不良"], "2_type_term": ["轻度"], "dummy_term": ["-", "热能"]}
轻度营养不良	E44.102	{"0_core_term": ["营养不良"], "2_type_term": ["轻度"]}
营养不良性发育缓慢	E45xx01	{"0_core_term": ["发育"], "2_type_term": ["营养不良性"], "dummy_term": ["缓慢"]}
继发于蛋白质-热能营养不良的发育迟缓	E45xx02	{"0_core_term": ["蛋白质", "营养不良", "发育"], "4_connect_term": ["继发"], "dummy_term": ["于", "-", "热能", "迟缓"], "5_others_term": ["的"]}
营养不良性身材矮小	E45xx03	{"0_core_term": ["身材矮小"], "2_type_term": ["营养不良性"]}
蛋白缺乏	E46xx01	{"0_core_term": ["蛋白", "缺乏"]}
低蛋白性营养不良	E46xx02	{"0_core_term": ["营养不良"], "2_type_term": ["低蛋白性"]}
营养不良	E46xx03	{"0_core_term": ["营养不良"]}
铜蓝蛋白降低	E46xx04	{"0_core_term": ["蛋白", "降低"], "dummy_term": ["铜", "蓝"]}
蛋白质-能量失衡	E46xx05	{"0_core_term": ["蛋白质"], "dummy_term": ["-", "能量", "失衡"]}
维生素A缺乏伴结膜干燥症	E50.001+H13.8*	{"0_core_term": ["缺乏", "干燥症"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"], "1_region_term": ["结膜"]}
少年儿童的比托斑点	E50.101+H13.8*	{"dummy_term": ["少年儿童", "比托", "斑点"], "5_others_term": ["的"]}
维生素A缺乏伴比托斑点及结膜干燥症	E50.102+H13.8*	{"0_core_term": ["缺乏", "干燥症"], "2_type_term": ["A"], "4_connect_term": ["伴", "及"], "dummy_term": ["维生素", "比托", "斑点"], "1_region_term": ["结膜"]}
维生素A缺乏伴角膜干燥症	E50.201+H19.8*	{"0_core_term": ["缺乏", "干燥症"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"], "1_region_term": ["角膜"]}
维生素A缺乏伴角膜溃疡和干燥症	E50.301+H19.8*	{"0_core_term": ["缺乏", "溃疡", "干燥症"], "2_type_term": ["A"], "4_connect_term": ["伴", "和"], "dummy_term": ["维生素"], "1_region_term": ["角膜"]}
维生素A缺乏伴角膜软化	E50.401+H19.8*	{"0_core_term": ["缺乏", "软化"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"], "1_region_term": ["角膜"]}
维生素A缺乏伴夜盲症	E50.501+H58.1*	{"0_core_term": ["缺乏", "夜盲症"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"]}
维生素A缺乏伴角膜干眼瘢痕	E50.601+H19.8*	{"0_core_term": ["缺乏", "干眼", "瘢痕"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"], "1_region_term": ["角膜"]}
维生素A缺乏伴干眼症	E50.701+H19.8*	{"0_core_term": ["缺乏", "干眼症"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素"]}
维生素A缺乏伴皮肤干燥病	E50.801+L86*	{"0_core_term": ["缺乏", "病"], "2_type_term": ["A"], "4_connect_term": ["伴"], "dummy_term": ["维生素", "干燥"], "1_region_term": ["皮肤"]}
维生素A缺乏伴毛囊角化病	E50.802+L86*	{"0_core_term": ["缺乏", "病"], "2_type_term": ["A", "角化"], "4_connect_term": ["伴"], "dummy_term": ["维生素", "毛囊"]}
维生素A缺乏	E50.901	{"0_core_term": ["缺乏"], "2_type_term": ["A"], "dummy_term": ["维生素"]}
脚气病	E51.101	{"0_core_term": ["脚气病"]}
糙皮病性多神经病	E51.102+G63.4*	{"0_core_term": ["糙皮病", "神经病"], "2_type_term": ["多"], "5_others_term": ["性"]}
脚气病性多神经炎	E51.103+G63.4*	{"0_core_term": ["脚气病", "神经炎"], "2_type_term": ["多"], "5_others_term": ["性"]}
湿性脚气病	E51.105+I98.8*	{"0_core_term": ["脚气病"], "2_type_term": ["湿性"]}
干性脚气病	E51.106	{"0_core_term": ["脚气病"], "2_type_term": ["干性"]}
急性出血性脑灰质炎[韦尼克脑病]	E51.201+G32.8*	{"0_core_term": ["脑病"], "2_type_term": ["急性", "出血性"], "dummy_term": ["灰质炎", "韦", "尼克"], "1_region_term": ["脑"]}
维生素B1缺乏[硫胺素缺乏]	E51.901	{"0_core_term": ["缺乏", "缺乏"], "2_type_term": ["B1"], "dummy_term": ["维生素", "硫胺素"]}
糙皮病[陪粒格/烟酸缺乏]	E52xx01	{"0_core_term": ["糙皮病", "缺乏"], "dummy_term": ["陪", "粒", "格", "/", "烟酸"]}
酒精性糙皮病	E52xx02	{"0_core_term": ["糙皮病"], "2_type_term": ["酒精性"]}
眼睑蜀黍红斑[睑糙皮病]	E52xx03	{"0_core_term": ["红斑", "糙皮病"], "1_region_term": ["眼睑"], "dummy_term": ["蜀黍", "睑"]}
核黄素缺乏	E53.001	{"0_core_term": ["缺乏"], "dummy_term": ["核黄素"]}
维生素B6缺乏	E53.101	{"0_core_term": ["缺乏"], "dummy_term": ["维生素", "B6"]}
吡哆醇缺乏	E53.102	{"0_core_term": ["缺乏"], "dummy_term": ["吡哆醇"]}
维生素B12缺乏	E53.801	{"0_core_term": ["缺乏"], "2_type_term": ["B1"], "dummy_term": ["维生素", "2"]}
叶酸缺乏	E53.802	{"0_core_term": ["叶酸", "缺乏"]}
侧索联合变性病	E53.803+G32.0*	{"dummy_term": ["侧", "索", "变", "性病"], "5_others_term": ["联合"]}
亚急性脊髓联合变性病	E53.804+G32.0*	{"1_region_term": ["脊髓"], "2_type_term": ["亚急性"], "dummy_term": ["变", "性病"], "5_others_term": ["联合"]}
维生素B12缺乏性周围神经病	E53.805+G63.4*	{"0_core_term": ["病"], "2_type_term": ["B1", "缺乏性"], "dummy_term": ["维生素", "2"], "1_region_term": ["周围神经"]}
叶酸盐缺乏	E53.810	{"0_core_term": ["叶酸", "缺乏"], "dummy_term": ["盐"]}
生物素缺乏	E53.811	{"0_core_term": ["缺乏"], "dummy_term": ["生物素"]}
氰钻胺素缺乏	E53.812	{"0_core_term": ["缺乏"], "dummy_term": ["氰", "钻", "胺", "素"]}
泛酸缺乏	E53.813	{"0_core_term": ["缺乏"], "dummy_term": ["泛酸"]}
维生素B12缺乏性贫血性脊髓后侧索硬化症	E53.814+G32.0*	{"0_core_term": ["硬化症"], "2_type_term": ["B1", "缺乏性", "贫血性"], "dummy_term": ["维生素", "2"], "1_region_term": ["脊髓", "后侧索"]}
复合维生素B缺乏	E53.901	{"0_core_term": ["缺乏"], "dummy_term": ["复合", "维生素", "B"]}
维生素B缺乏性周围神经病	E53.902+G63.4*	{"0_core_term": ["病"], "2_type_term": ["缺乏性"], "dummy_term": ["维生素", "B"], "1_region_term": ["周围神经"]}
维生素B缺乏	E53.903	{"0_core_term": ["缺乏"], "dummy_term": ["维生素", "B"]}
坏血病	E54xx01	{"0_core_term": ["坏血病"]}
维生素C缺乏[抗坏血酸缺乏]	E54xx02	{"0_core_term": ["缺乏", "缺乏"], "2_type_term": ["C"], "dummy_term": ["维生素", "抗坏血酸"]}
活动性佝偻病	E55.001	{"0_core_term": ["佝偻病"], "2_type_term": ["活动性"]}
佝偻病性骨软化	E55.002	{"0_core_term": ["佝偻病", "软化"], "1_region_term": ["骨"], "5_others_term": ["性"]}
幼年的骨软化性佝偻病	E55.003	{"0_core_term": ["佝偻病"], "2_type_term": ["骨软化性"], "dummy_term": ["幼年"], "5_others_term": ["的"]}
婴儿的骨软化性佝偻病	E55.004	{"0_core_term": ["佝偻病"], "2_type_term": ["骨软化性"], "1_region_term": ["婴儿"], "5_others_term": ["的"]}
维生素D缺乏性手足搐搦症	E55.005	{"1_region_term": ["手足"], "2_type_term": ["D", "缺乏性"], "dummy_term": ["维生素", "搐搦", "症"]}
新生儿佝偻病	E55.006	{"0_core_term": ["佝偻病"], "1_region_term": ["新生儿"]}
先天性佝偻病	E55.007	{"0_core_term": ["佝偻病"], "2_type_term": ["先天性"]}
维生素D缺乏	E55.901	{"0_core_term": ["缺乏"], "2_type_term": ["D"], "dummy_term": ["维生素"]}
维生素E缺乏	E56.001	{"0_core_term": ["缺乏"], "dummy_term": ["维生素", "E"]}
维生素E缺乏症	E56.002	{"0_core_term": ["缺乏症"], "dummy_term": ["维生素", "E"]}
维生素K缺乏	E56.101	{"0_core_term": ["缺乏"], "dummy_term": ["维生素", "K"]}
维生素P缺乏	E56.801	{"0_core_term": ["P", "缺乏"], "dummy_term": ["维生素"]}
维生素缺乏	E56.901	{"0_core_term": ["缺乏"], "dummy_term": ["维生素"]}
维生素缺乏性多神经炎	E56.902+G63.4*	{"0_core_term": ["神经炎"], "2_type_term": ["缺乏性", "多"], "dummy_term": ["维生素"]}
维生素缺乏性周围神经病	E56.903+G63.4*	{"0_core_term": ["病"], "2_type_term": ["缺乏性"], "dummy_term": ["维生素"], "1_region_term": ["周围神经"]}
饮食性钙缺乏	E58xx01	{"0_core_term": ["缺乏"], "dummy_term": ["饮", "食性", "钙"]}
克山病	E59xx01	{"0_core_term": ["克山病"]}
硒缺乏	E59xx02	{"0_core_term": ["缺乏"], "dummy_term": ["硒"]}
锌缺乏	E60xx01	{"0_core_term": ["缺乏"], "dummy_term": ["锌"]}
锌缺乏症	E60xx02	{"0_core_term": ["缺乏症"], "dummy_term": ["锌"]}
铜缺乏	E61.001	{"0_core_term": ["缺乏"], "dummy_term": ["铜"]}
铜缺乏症	E61.002	{"0_core_term": ["缺乏症"], "dummy_term": ["铜"]}
铁缺乏	E61.101	{"2_type_term": ["铁缺乏"]}
镁缺乏	E61.201	{"0_core_term": ["缺乏"], "dummy_term": ["镁"]}
锰缺乏	E61.301	{"0_core_term": ["缺乏"], "dummy_term": ["锰"]}
铬缺乏	E61.401	{"0_core_term": ["缺乏"], "dummy_term": ["铬"]}
钼缺乏	E61.501	{"0_core_term": ["缺乏"], "dummy_term": ["钼"]}
钒缺乏	E61.601	{"0_core_term": ["缺乏"], "dummy_term": ["钒"]}
多个营养元素缺乏	E61.701	{"0_core_term": ["缺乏"], "dummy_term": ["多个", "营养元素"]}
营养元素缺乏	E61.901	{"0_core_term": ["缺乏"], "dummy_term": ["营养元素"]}
微量元素缺乏症	E61.902	{"0_core_term": ["缺乏症"], "dummy_term": ["微量元素"]}
脂肪酸缺乏	E63.001	{"0_core_term": ["脂肪酸", "缺乏"]}
摄入食物结构失衡	E63.101	{"dummy_term": ["摄入", "食物", "结构", "失衡"]}
营养缺乏性多神经炎	E63.901+G63.4*	{"0_core_term": ["神经炎"], "2_type_term": ["缺乏性", "多"], "5_others_term": ["营养"]}
营养性周围神经病	E63.902+G63.4*	{"0_core_term": ["病"], "1_region_term": ["周围神经"], "5_others_term": ["营养性"]}
营养性心肌病	E63.903+I43.2*	{"0_core_term": ["心肌病"], "5_others_term": ["营养性"]}
营养缺乏	E63.904	{"0_core_term": ["缺乏"], "5_others_term": ["营养"]}
蛋白质-能量营养不良后遗症	E64.001	{"0_core_term": ["蛋白质", "营养不良", "后遗症"], "dummy_term": ["-", "能量"]}
维生素A缺乏后遗症	E64.101	{"0_core_term": ["缺乏", "后遗症"], "2_type_term": ["A"], "dummy_term": ["维生素"]}
维生素C缺乏后遗症	E64.201	{"0_core_term": ["缺乏", "后遗症"], "2_type_term": ["C"], "dummy_term": ["维生素"]}
佝偻病晚期效应	E64.301	{"0_core_term": ["佝偻病"], "2_type_term": ["晚期"], "5_others_term": ["效应"]}
营养缺乏后遗症	E64.901	{"0_core_term": ["缺乏", "后遗症"], "5_others_term": ["营养"]}
局部性肥胖症	E65xx02	{"0_core_term": ["肥胖症"], "2_type_term": ["局部性"]}
脂肪增多症	E65xx03	{"dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
眼睑眶隔脂肪增多症	E65xx06	{"1_region_term": ["眼睑"], "dummy_term": ["眶", "隔", "症"], "5_others_term": ["脂肪", "增多"]}
小腿局限性肥胖	E65xx07	{"0_core_term": ["肥胖"], "2_type_term": ["局限性"], "1_region_term": ["小腿"]}
面部脂肪增多症	E65xx08	{"1_region_term": ["面部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
上肢脂肪增多症	E65xx09	{"1_region_term": ["上肢"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
肩部脂肪增多症	E65xx10	{"1_region_term": ["肩部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
腋部脂肪增多症	E65xx11	{"1_region_term": ["腋"], "dummy_term": ["部", "症"], "5_others_term": ["脂肪", "增多"]}
大腿脂肪增多症	E65xx12	{"1_region_term": ["大腿"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
小腿脂肪增多症	E65xx13	{"1_region_term": ["小腿"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
臀部脂肪增多症	E65xx14	{"1_region_term": ["臀部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
颈部脂肪增多症	E65xx15	{"1_region_term": ["颈部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
腹部脂肪增多症	E65xx16	{"1_region_term": ["腹部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
腰部脂肪增多症	E65xx17	{"1_region_term": ["腰部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
背部脂肪增多症	E65xx18	{"1_region_term": ["背部"], "dummy_term": ["症"], "5_others_term": ["脂肪", "增多"]}
热能过度性肥胖	E66.001	{"0_core_term": ["肥胖"], "2_type_term": ["过度性"], "dummy_term": ["热能"]}
药物性肥胖	E66.101	{"0_core_term": ["肥胖"], "2_type_term": ["药物性"]}
肥胖低通气综合征[Pickwickian综合征]	E66.201	{"0_core_term": ["肥胖", "低通气", "综合征", "综合征"], "dummy_term": ["Pickwickian"]}
病态性肥胖	E66.801	{"0_core_term": ["肥胖"], "dummy_term": ["病态"], "5_others_term": ["性"]}
单纯性肥胖	E66.901	{"0_core_term": ["肥胖"], "2_type_term": ["单纯性"]}
肥胖	E66.902	{"0_core_term": ["肥胖"]}
维生素A过多症	E67.001	{"2_type_term": ["A", "过多"], "dummy_term": ["维生素", "症"]}
高胡萝卜素血症	E67.101	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["胡萝卜素"]}
维生素B6综合征	E67.201	{"0_core_term": ["综合征"], "dummy_term": ["维生素", "B6"]}
维生素D过多症	E67.301	{"2_type_term": ["D", "过多"], "dummy_term": ["维生素", "症"]}
营养过度后遗症	E68xx01	{"0_core_term": ["后遗症"], "2_type_term": ["过度"], "5_others_term": ["营养"]}
经典的苯丙酮尿症	E70.001	{"1_region_term": ["尿"], "dummy_term": ["经典", "苯丙酮", "症"], "5_others_term": ["的"]}
苯丙酮酸性精神幼稚病	E70.002	{"1_region_term": ["精神"], "dummy_term": ["苯丙酮", "酸性", "幼稚病"]}
苯丙酮尿症	E70.101	{"1_region_term": ["尿"], "dummy_term": ["苯丙酮", "症"]}
高苯丙氨酸血症	E70.103	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["苯丙氨酸"]}
高酪氨酸血症	E70.201	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["酪氨酸"]}
褐黄病	E70.202	{"0_core_term": ["病"], "dummy_term": ["褐", "黄"]}
酪氨酸代谢紊乱症	E70.203	{"0_core_term": ["代谢", "紊乱"], "dummy_term": ["酪氨酸", "症"]}
酪氨酸尿症	E70.204	{"1_region_term": ["尿"], "dummy_term": ["酪氨酸", "症"]}
黑尿症	E70.205	{"1_region_term": ["尿"], "dummy_term": ["黑", "症"]}
白化病	E70.301	{"0_core_term": ["白化病"]}
眼白化病	E70.302	{"0_core_term": ["白化病"], "1_region_term": ["眼"]}
切迪阿克-施泰因布林克-东综合征[Chediak-Steinbrinck-Higashi综合征]	E70.303	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["切", "迪", "阿克", "-", "施泰因", "布林克", "-", "东", "Chediak", "-", "Steinbrinck", "-", "Higashi"]}
克罗斯综合征[Cross综合征]	E70.304	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["克罗斯", "Cross"]}
赫日曼斯基-普德拉克综合征[Hermansky-Pudlak综合征]	E70.305	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["赫日", "曼斯", "基", "-", "普", "德", "拉克", "Her", "mansky", "-", "Pudlak"]}
组氨酸血症	E70.801	{"0_core_term": ["血症"], "dummy_term": ["组氨酸"]}
色氨酸代谢紊乱	E70.802	{"0_core_term": ["代谢", "紊乱"], "dummy_term": ["色氨酸"]}
枫糖尿病	E71.001	{"0_core_term": ["糖尿病"], "dummy_term": ["枫"]}
丙酸血症	E71.101	{"0_core_term": ["血症"], "dummy_term": ["丙酸"]}
甲基丙二酸血症	E71.102	{"0_core_term": ["血症"], "dummy_term": ["甲基", "丙二酸"]}
高缬氨酸血症	E71.103	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["缬氨酸"]}
异缬氨酸血症	E71.104	{"0_core_term": ["血症"], "dummy_term": ["异", "缬氨酸"]}
甲基丙二酸尿症	E71.105	{"1_region_term": ["尿"], "dummy_term": ["甲基", "丙二酸", "症"]}
支链氨基酸代谢紊乱	E71.201	{"0_core_term": ["氨基酸", "代谢", "紊乱"], "dummy_term": ["支链"]}
肾上腺脑白质营养不良[Addison-Schilder综合征]	E71.301	{"0_core_term": ["脑白质", "营养不良", "综合征"], "1_region_term": ["肾上腺"], "dummy_term": ["Addison", "-", "Schil", "der"]}
脂肪酸代谢紊乱	E71.302	{"0_core_term": ["脂肪酸", "代谢", "紊乱"]}
肌肉肉毒碱棕榈酰转移酶缺乏	E71.303	{"0_core_term": ["碱", "缺乏"], "1_region_term": ["肌肉"], "dummy_term": ["肉", "毒", "棕榈", "酰", "转移酶"]}
原发性肉碱缺乏症	E71.304	{"0_core_term": ["缺乏症"], "2_type_term": ["原发性"], "dummy_term": ["肉碱"]}
继发性肉碱缺乏症	E71.305	{"0_core_term": ["缺乏症"], "2_type_term": ["继发性"], "dummy_term": ["肉碱"]}
新生儿肾上腺脑白质病	E71.306	{"0_core_term": ["脑白质", "病"], "1_region_term": ["新生儿", "肾上腺"]}
范科尼综合征[Fanconi综合征]	E72.001	{"0_core_term": ["综合征", "综合征"], "dummy_term": ["范", "科", "尼", "Fanconi"]}
甘氨酸尿症	E72.002	{"1_region_term": ["尿"], "dummy_term": ["甘氨酸", "症"]}
胱氨酸尿症	E72.003	{"1_region_term": ["尿"], "dummy_term": ["胱氨酸", "症"]}
哈特纳普病	E72.004	{"0_core_term": ["病"], "dummy_term": ["哈", "特纳普"]}
眼-脑-肾综合征[Lowe综合征]	E72.005	{"0_core_term": ["综合征", "综合征"], "1_region_term": ["眼", "脑", "肾"], "dummy_term": ["-", "-", "Lowe"]}
氨基酸转移紊乱	E72.006	{"0_core_term": ["氨基酸", "转移", "紊乱"]}
载硫氨基酸代谢紊乱	E72.101	{"0_core_term": ["氨基酸", "代谢", "紊乱"], "dummy_term": ["载", "硫"]}
高同型半胱氨酸血症	E72.102	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["同", "型", "半胱氨酸"]}
胱硫醚尿症	E72.103	{"1_region_term": ["尿"], "dummy_term": ["胱硫醚", "症"]}
高胱氨酸尿症	E72.104	{"1_region_term": ["尿"], "dummy_term": ["高胱氨酸", "症"]}
蛋氨酸血症	E72.105	{"0_core_term": ["血症"], "dummy_term": ["蛋氨酸"]}
亚硫酸盐氧化酶缺乏症	E72.106	{"0_core_term": ["缺乏症"], "dummy_term": ["亚硫酸盐", "氧化酶"]}
同型半胱氨酸尿症	E72.107	{"1_region_term": ["尿"], "dummy_term": ["同", "型", "半胱氨酸", "症"]}
高氨血症	E72.201	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["氨"]}
一过性高氨血症	E72.202	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["一", "过", "氨"], "5_others_term": ["性"]}
尿素循环代谢紊乱	E72.203	{"0_core_term": ["循环", "代谢", "紊乱"], "dummy_term": ["尿素"]}
精氨酸血症	E72.204	{"0_core_term": ["血症"], "dummy_term": ["精氨酸"]}
精氨基琥珀酸尿症	E72.205	{"1_region_term": ["尿"], "dummy_term": ["精", "氨基", "琥珀酸", "症"]}
瓜氨酸血症	E72.206	{"0_core_term": ["血症"], "dummy_term": ["瓜氨酸"]}
先天性高氨血症	E72.207	{"0_core_term": ["血症"], "2_type_term": ["先天性", "高"], "dummy_term": ["氨"]}
尿素循环障碍	E72.208	{"0_core_term": ["循环", "障碍"], "dummy_term": ["尿素"]}
羟赖氨酸血症	E72.301	{"0_core_term": ["血症"], "dummy_term": ["羟赖氨酸"]}
高赖氨酸血症	E72.302	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["赖氨酸"]}
戊二酸血症	E72.303	{"0_core_term": ["血症"], "2_type_term": ["戊", "二"], "dummy_term": ["酸"]}
戊二酸尿症	E72.304	{"1_region_term": ["尿"], "2_type_term": ["戊", "二"], "dummy_term": ["酸", "症"]}
赖氨酸和羟赖氨酸代谢紊乱	E72.305	{"0_core_term": ["代谢", "紊乱"], "4_connect_term": ["和"], "dummy_term": ["赖氨酸", "羟赖氨酸"]}
鸟氨酸血症I型	E72.401	{"0_core_term": ["血症"], "2_type_term": ["I型"], "dummy_term": ["鸟氨酸"]}
鸟氨酸血症II型	E72.402	{"0_core_term": ["血症"], "2_type_term": ["II型"], "dummy_term": ["鸟氨酸"]}
鸟氨酸代谢紊乱	E72.403	{"0_core_term": ["代谢", "紊乱"], "dummy_term": ["鸟氨酸"]}
高羟氨酸血症	E72.501	{"0_core_term": ["血症"], "2_type_term": ["高"], "dummy_term": ["羟", "氨酸"]}
高脯氨酸血症I型	E72.502	{"0_core_term": ["血症"], "2_type_term": ["高", "I型"], "dummy_term": ["脯氨酸"]}
高脯氨酸血症II型	E72.503	{"0_core_term": ["血症"], "2_type_term": ["高", "II型"], "dummy_term": ["脯氨酸"]}
非酮病性高甘胺酸血症	E72.504	{"0_core_term": ["病", "血症"], "2_type_term": ["高"], "dummy_term": ["酮", "甘", "胺", "酸"], "3_judge_term": ["非"], "5_others_term": ["性"]}
肌氨酸血症	E72.505	{"0_core_term": ["血症"], "dummy_term": ["肌氨酸"]}
甘油酸代谢紊乱	E72.506	{"0_core_term": ["代谢", "紊乱"], "dummy_term": ["甘油酸"]}
脲环代谢紊乱	E72.801	{"0_core_term": ["代谢", "紊乱"], "dummy_term": ["脲", "环"]}
直链氨基酸代谢障碍	E72.802	{"0_core_term": ["氨基酸", "代谢", "障碍"], "dummy_term": ["直链"]}
β氨基酸代谢紊乱	E72.804	{"0_core_term": ["氨基酸", "代谢", "紊乱"], "dummy_term": ["β"]}
γ氨基酸代谢紊乱	E72.805	{"0_core_term": ["氨基酸", "代谢", "紊乱"], "dummy_term": ["γ"]}
高氨基酸尿症	E72.901	{"0_core_term": ["氨基酸"], "2_type_term": ["高"], "dummy_term": ["症"], "1_region_term": ["尿"]}
氨基酸尿	E72.902	{"0_core_term": ["氨基酸"], "1_region_term": ["尿"]}
低氨基酸血症	E72.903	{"0_core_term": ["氨基酸", "血症"], "2_type_term": ["低"]}
低氨基酸尿症	E72.904	{"0_core_term": ["氨基酸"], "2_type_term": ["低"], "dummy_term": ["症"], "1_region_term": ["尿"]}
氨基酸代谢紊乱	E72.905	{"0_core_term": ["氨基酸", "代谢", "紊乱"]}
氨基酸代谢病	E72.906	{"0_core_term": ["氨基酸"], "dummy_term": ["代", "谢病"]}
异戊酸血症	E72.907	{"0_core_term": ["血症"], "dummy_term": ["异", "戊酸"]}
先天性乳糖缺乏	E73.001	{"0_core_term": ["缺乏"], "2_type_term": ["先天性"], "dummy_term": ["乳糖"]}
继发性乳糖缺乏	E73.101	{"0_core_term": ["缺乏"], "2_type_term": ["继发性"], "dummy_term": ["乳糖"]}
乳糖不耐受	E73.901	{"2_type_term": ["不耐受"], "dummy_term": ["乳糖"]}
乳糖吸收不良	E73.902	{"0_core_term": ["吸收不良"], "dummy_term": ["乳糖"]}
肝糖原贮积症	E74.001	{"dummy_term": ["肝糖", "原", "贮积", "症"]}
糖原性心肥大	E74.003+I43.1*	{"0_core_term": ["肥大"], "1_region_term": ["心"], "dummy_term": ["糖", "原性"]}
糖原贮积病肌病	E74.004+G73.6*	{"0_core_term": ["病", "肌病"], "dummy_term": ["糖原", "贮积"]}
心脏糖原贮积病	E74.005+I43.1*	{"0_core_term": ["心脏", "病"], "dummy_term": ["糖原", "贮积"]}
肝磷酸化酶缺乏	E74.006	{"0_core_term": ["缺乏"], "1_region_term": ["肝"], "dummy_term": ["磷酸化酶"]}
安德森病	E74.007	{"0_core_term": ["病"], "dummy_term": ["安德森"]}
科里病	E74.008	{"0_core_term": ["病"], "dummy_term": ["科里"]}
福布斯病	E74.009	{"0_core_term": ["病"], "dummy_term": ["福布斯"]}
赫尔病	E74.010	{"0_core_term": ["病"], "dummy_term": ["赫尔"]}
麦卡德尔病	E74.011	{"0_core_term": ["病"], "dummy_term": ["麦", "卡", "德尔"]}
蓬佩病	E74.012	{"0_core_term": ["病"], "dummy_term": ["蓬", "佩"]}
冯-吉尔克病	E74.013	{"0_core_term": ["病"], "dummy_term": ["冯", "-", "吉尔克"]}
糖原贮积病	E74.014	{"0_core_term": ["病"], "dummy_term": ["糖原", "贮积"]}
糖原贮积性肌病	E74.015+G73.6*	{"0_core_term": ["肌病"], "dummy_term": ["糖原", "贮积"], "5_others_term": ["性"]}
Danon病	E74.016+I43.1*	{"0_core_term": ["病"], "dummy_term": ["Danon"]}
遗传性果糖耐受不良	E74.101	{"2_type_term": ["遗传性", "不良"], "dummy_term": ["果糖", "耐受"]}
原发性果糖尿症	E74.102	{"0_core_term": ["糖尿"], "2_type_term": ["原发性"], "dummy_term": ["果", "症"]}
果糖代谢紊乱	E74.103	{"0_core_term": ["糖代谢", "紊乱"], "dummy_term": ["果"]}
