眼睑非全层裂伤修补术	08.8300x001	{"0_core_term": ["裂伤"], "3_judge_term": ["非"], "dummy_term": ["修补术"], "1_region_term": ["眼睑", "全层"]}
涉及睑缘全层裂伤的修补术	08.8400	{"0_core_term": ["裂伤"], "1_region_term": ["全层"], "dummy_term": ["睑", "缘", "修补术"], "5_others_term": ["涉及", "的"]}
眼睑全层及睑缘裂伤修补术	08.8400x001	{"0_core_term": ["裂伤"], "1_region_term": ["眼睑", "全层"], "4_connect_term": ["及"], "dummy_term": ["睑", "缘", "修补术"]}
眼睑全层裂伤的其他修补术	08.8500	{"0_core_term": ["裂伤"], "1_region_term": ["眼睑", "全层"], "dummy_term": ["其他", "修补术"], "5_others_term": ["的"]}
眼睑全层裂伤修补术	08.8500x001	{"0_core_term": ["裂伤"], "1_region_term": ["眼睑", "全层"], "dummy_term": ["修补术"]}
下眼睑皱纹切除术	08.8600	{"0_core_term": ["皱纹"], "dummy_term": ["下眼睑"], "5_others_term": ["切除术"]}
眼袋切除术	08.8600x002	{"dummy_term": ["眼袋"], "5_others_term": ["切除术"]}
上眼睑皱纹切除术	08.8700	{"0_core_term": ["皱纹"], "2_type_term": ["上"], "1_region_term": ["眼睑"], "5_others_term": ["切除术"]}
其他眼睑修补术	08.8900	{"1_region_term": ["眼睑"], "dummy_term": ["其他", "修补术"]}
异体睑板移植术	08.8900x002	{"dummy_term": ["异体", "睑", "板", "移植术"]}
重建眉修整术	08.8900x005	{"dummy_term": ["重建", "眉", "修整", "术"]}
外眦皱纹切除术	08.8901	{"0_core_term": ["皱纹"], "2_type_term": ["外"], "dummy_term": ["眦"], "5_others_term": ["切除术"]}
重睑术	08.8902	{"2_type_term": ["重睑"], "dummy_term": ["术"]}
眉修补术	08.8903	{"dummy_term": ["眉", "修补术"]}
电子外科眼睑拔睫毛术	08.9100	{"1_region_term": ["眼睑"], "dummy_term": ["电子", "外科", "拔", "睫毛", "术"]}
睫毛电解术	08.9100x001	{"dummy_term": ["睫毛", "电解", "术"]}
冷冻外科眼睑拔睫毛术	08.9200	{"1_region_term": ["眼睑"], "dummy_term": ["冷冻", "外科", "拔", "睫毛", "术"]}
其他眼睑拔睫毛术	08.9300	{"1_region_term": ["眼睑"], "dummy_term": ["其他", "拔", "睫毛", "术"]}
眼睑拔睫毛术	08.9300x001	{"1_region_term": ["眼睑"], "dummy_term": ["拔", "睫毛", "术"]}
眼睑其他手术	08.9900	{"0_core_term": ["手术"], "1_region_term": ["眼睑"], "dummy_term": ["其他"]}
眼睑缝线去除	08.9900x003	{"1_region_term": ["眼睑"], "2_type_term": ["去除"], "dummy_term": ["缝线"]}
睫毛重建术	08.9901	{"dummy_term": ["睫毛"], "5_others_term": ["重建术"]}
泪腺切开术	09.0x00	{"1_region_term": ["泪腺"], "dummy_term": ["切开术"]}
泪囊切开引流术	09.0x00x001	{"1_region_term": ["囊"], "dummy_term": ["泪"], "5_others_term": ["切开引流术"]}
泪腺活组织检查	09.1100	{"1_region_term": ["泪腺", "组织"], "dummy_term": ["活"], "5_others_term": ["检查"]}
泪囊活组织检查	09.1200	{"1_region_term": ["囊", "组织"], "dummy_term": ["泪", "活"], "5_others_term": ["检查"]}
泪器系统其他诊断性操作	09.1900	{"1_region_term": ["泪器", "系统"], "dummy_term": ["其他", "诊断", "操作"], "5_others_term": ["性"]}
泪腺切除术	09.2000	{"1_region_term": ["泪腺"], "5_others_term": ["切除术"]}
泪腺病损切除术	09.2100	{"0_core_term": ["腺病"], "dummy_term": ["泪", "损"], "5_others_term": ["切除术"]}
其他部分泪腺切除术	09.2200	{"1_region_term": ["泪腺"], "2_type_term": ["部分"], "dummy_term": ["其他"], "5_others_term": ["切除术"]}
泪腺部分切除术	09.2200x001	{"1_region_term": ["泪腺"], "2_type_term": ["部分"], "5_others_term": ["切除术"]}
全部泪腺切除术	09.2300	{"1_region_term": ["泪腺"], "dummy_term": ["全部"], "5_others_term": ["切除术"]}
泪腺其他手术	09.3x00	{"0_core_term": ["手术"], "1_region_term": ["泪腺"], "dummy_term": ["其他"]}
泪腺修复术	09.3x01	{"1_region_term": ["泪腺"], "dummy_term": ["术"], "5_others_term": ["修复"]}
泪腺加固术	09.3x02	{"1_region_term": ["泪腺"], "dummy_term": ["加固", "术"]}
泪点探通术	09.4100	{"dummy_term": ["泪", "点", "探", "通", "术"]}
泪小管探通术	09.4200	{"2_type_term": ["小"], "dummy_term": ["泪", "管", "探", "通", "术"]}
鼻泪管探通术	09.4300	{"1_region_term": ["鼻", "泪管"], "dummy_term": ["探", "通", "术"]}
鼻泪管插管术	09.4400	{"1_region_term": ["鼻", "泪管"], "dummy_term": ["插管", "术"]}
鼻泪管支架植入术	09.4401	{"1_region_term": ["鼻", "泪管"], "5_others_term": ["支架植入术"]}
鼻泪管激光探通插管术	09.4402	{"1_region_term": ["鼻", "泪管"], "dummy_term": ["激光", "探", "通", "插管", "术"]}
鼻泪道扩张模置入术	09.4403	{"0_core_term": ["扩张"], "1_region_term": ["鼻"], "dummy_term": ["泪", "道", "模", "术"], "5_others_term": ["置入"]}
人工泪管置入术	09.4404	{"1_region_term": ["泪管"], "dummy_term": ["人工", "术"], "5_others_term": ["置入"]}
泪小管穿线插管术	09.4405	{"2_type_term": ["小"], "dummy_term": ["泪", "管", "穿线", "插管", "术"]}
泪道其他操作	09.4900	{"dummy_term": ["泪", "道", "其他", "操作"]}
鼻内镜下人工泪管取出术	09.4900x002	{"1_region_term": ["鼻", "泪管"], "2_type_term": ["内", "镜下"], "dummy_term": ["人工", "术"], "5_others_term": ["取出"]}
人工泪管取出术	09.4900x003	{"1_region_term": ["泪管"], "dummy_term": ["人工", "术"], "5_others_term": ["取出"]}
泪道挂线术	09.4901	{"dummy_term": ["泪", "道", "挂", "线", "术"]}
泪点切开术	09.5100	{"dummy_term": ["泪", "点", "切开术"]}
泪小管切开术	09.5200	{"2_type_term": ["小"], "dummy_term": ["泪", "管", "切开术"]}
泪囊切开术	09.5300	{"1_region_term": ["囊"], "dummy_term": ["泪", "切开术"]}
泪道其他切开术	09.5900	{"dummy_term": ["泪", "道", "其他", "切开术"]}
泪管切开术	09.5900x001	{"1_region_term": ["泪管"], "dummy_term": ["切开术"]}
泪囊和泪道切除术	09.6x00	{"1_region_term": ["囊"], "4_connect_term": ["和"], "dummy_term": ["泪", "泪", "道"], "5_others_term": ["切除术"]}
泪管病损切除术	09.6x00x001	{"0_core_term": ["病"], "1_region_term": ["泪管"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
泪小管病损切除术	09.6x00x006	{"0_core_term": ["病"], "2_type_term": ["小"], "dummy_term": ["泪", "管", "损"], "5_others_term": ["切除术"]}
泪囊切除术	09.6x01	{"1_region_term": ["囊"], "dummy_term": ["泪"], "5_others_term": ["切除术"]}
泪囊病损切除术	09.6x02	{"0_core_term": ["病"], "1_region_term": ["囊"], "dummy_term": ["泪", "损"], "5_others_term": ["切除术"]}
泪道病损切除术	09.6x03	{"0_core_term": ["病"], "dummy_term": ["泪", "道", "损"], "5_others_term": ["切除术"]}
泪小管切除术	09.6x04	{"2_type_term": ["小"], "dummy_term": ["泪", "管"], "5_others_term": ["切除术"]}
泪点外翻矫正术	09.7100	{"0_core_term": ["外翻"], "dummy_term": ["泪", "点", "矫正术"]}
泪点其他修补术	09.7200	{"dummy_term": ["泪", "点", "其他", "修补术"]}
泪点修补术	09.7200x001	{"dummy_term": ["泪", "点", "修补术"]}
泪点重建术	09.7201	{"dummy_term": ["泪", "点"], "5_others_term": ["重建术"]}
泪小管修补术	09.7300	{"2_type_term": ["小"], "dummy_term": ["泪", "管", "修补术"]}
泪小管成形术	09.7300x001	{"2_type_term": ["小"], "dummy_term": ["泪", "管", "成形术"]}
泪小管缝合术	09.7300x003	{"0_core_term": ["缝合"], "2_type_term": ["小"], "dummy_term": ["泪", "管", "术"]}
泪道重建术	09.7300x004	{"dummy_term": ["泪", "道"], "5_others_term": ["重建术"]}
泪小管吻合术	09.7301	{"0_core_term": ["吻合术"], "2_type_term": ["小"], "dummy_term": ["泪", "管"]}
泪囊鼻腔吻合术[DCR]	09.8100	{"0_core_term": ["吻合术", "DC"], "2_type_term": ["鼻腔", "R"], "dummy_term": ["泪"], "1_region_term": ["囊"]}
鼻内镜下鼻腔泪囊造口术	09.8100x004	{"0_core_term": ["造口术"], "2_type_term": ["内", "镜下", "鼻腔"], "dummy_term": ["泪"], "1_region_term": ["鼻", "囊"]}
内镜下鼻-泪管吻合术	09.8101	{"0_core_term": ["吻合术"], "2_type_term": ["内", "镜下"], "dummy_term": ["-"], "1_region_term": ["鼻", "泪管"]}
结膜泪囊鼻腔吻合术	09.8200	{"0_core_term": ["吻合术"], "2_type_term": ["鼻腔"], "dummy_term": ["泪"], "1_region_term": ["结膜", "囊"]}
结膜鼻腔吻合术伴置入管或支架	09.8300	{"5_others_term": ["置入"], "1_region_term": ["结膜"], "2_type_term": ["鼻腔"], "4_connect_term": ["伴", "或"], "0_core_term": ["吻合术", "支架"], "dummy_term": ["管"]}
结膜-鼻腔吻合插管术	09.8301	{"0_core_term": ["吻合"], "2_type_term": ["鼻腔"], "dummy_term": ["-", "插管", "术"], "1_region_term": ["结膜"]}
泪点封闭术	09.9100	{"0_core_term": ["封闭"], "dummy_term": ["泪", "点", "术"]}
泪器系统其他手术	09.9900	{"0_core_term": ["手术"], "1_region_term": ["泪器", "系统"], "dummy_term": ["其他"]}
泪囊瘘口封闭术	09.9900x002	{"0_core_term": ["瘘", "封闭"], "1_region_term": ["囊", "口"], "dummy_term": ["泪", "术"]}
切开术去除嵌入结膜异物	10.0x00	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["切开术", "嵌入"], "1_region_term": ["结膜"]}
结膜切开异物取出术	10.0x00x001	{"0_core_term": ["异物"], "1_region_term": ["结膜"], "dummy_term": ["术"], "5_others_term": ["切开", "取出"]}
结膜其他切开术	10.1x00	{"1_region_term": ["结膜"], "dummy_term": ["其他", "切开术"]}
结膜切开探查术	10.1x00x001	{"1_region_term": ["结膜"], "2_type_term": ["探查"], "dummy_term": ["术"], "5_others_term": ["切开"]}
结膜活组织检查	10.2100	{"1_region_term": ["结膜", "组织"], "dummy_term": ["活"], "5_others_term": ["检查"]}
结膜其他诊断性操作	10.2900	{"1_region_term": ["结膜"], "dummy_term": ["其他", "诊断", "操作"], "5_others_term": ["性"]}
结膜囊探查术	10.2900x001	{"1_region_term": ["结膜", "囊"], "2_type_term": ["探查"], "dummy_term": ["术"]}
结膜刮片检查术	10.2901	{"1_region_term": ["结膜"], "dummy_term": ["刮片", "术"], "5_others_term": ["检查"]}
结膜病损或结膜组织的切除术	10.3100	{"0_core_term": ["病"], "1_region_term": ["结膜", "结膜", "组织"], "4_connect_term": ["或"], "dummy_term": ["损"], "5_others_term": ["的", "切除术"]}
结膜病损切除术	10.3101	{"0_core_term": ["病"], "1_region_term": ["结膜"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
结膜环切除术	10.3102	{"1_region_term": ["结膜"], "dummy_term": ["环"], "5_others_term": ["切除术"]}
结膜病损破坏术	10.3200	{"0_core_term": ["病", "破坏"], "1_region_term": ["结膜"], "dummy_term": ["损", "术"]}
结膜冷冻术	10.3201	{"1_region_term": ["结膜"], "dummy_term": ["冷冻", "术"]}
结膜其他破坏性操作	10.3300	{"0_core_term": ["破坏性"], "1_region_term": ["结膜"], "dummy_term": ["其他", "操作"]}
结膜结石取出术	10.3300x002	{"0_core_term": ["结石"], "1_region_term": ["结膜"], "dummy_term": ["术"], "5_others_term": ["取出"]}
沙眼滤泡去除术	10.3301	{"0_core_term": ["沙眼"], "2_type_term": ["去除"], "dummy_term": ["滤泡", "术"]}
沙眼摩擦挤压术	10.3302	{"0_core_term": ["沙眼"], "dummy_term": ["摩擦", "挤压", "术"]}
用游离移植物的睑球粘连修补术	10.4100	{"0_core_term": ["游离", "粘连"], "dummy_term": ["用", "移植物", "睑", "球", "修补术"], "5_others_term": ["的"]}
睑球粘连游离移植物修补术	10.4100x001	{"0_core_term": ["粘连", "游离"], "dummy_term": ["睑", "球", "移植物", "修补术"]}
睑球粘连羊膜移植修补术	10.4101	{"0_core_term": ["粘连", "羊膜"], "2_type_term": ["移植"], "dummy_term": ["睑", "球", "修补术"]}
睑球粘连口唇黏膜移植修补术	10.4102	{"0_core_term": ["粘连"], "2_type_term": ["移植"], "dummy_term": ["睑", "球", "修补术"], "1_region_term": ["口唇", "黏膜"]}
用游离移植物的结膜穹窿重建术	10.4200	{"0_core_term": ["游离"], "1_region_term": ["结膜", "穹窿"], "dummy_term": ["用", "移植物"], "5_others_term": ["的", "重建术"]}
结膜穹窿游离移植物重建术	10.4200x001	{"0_core_term": ["游离"], "1_region_term": ["结膜", "穹窿"], "dummy_term": ["移植物"], "5_others_term": ["重建术"]}
结膜穹隆羊膜移植重建术	10.4201	{"0_core_term": ["羊膜"], "2_type_term": ["移植"], "1_region_term": ["结膜", "穹隆"], "5_others_term": ["重建术"]}
结膜穹隆口唇黏膜移植重建术	10.4202	{"1_region_term": ["结膜", "穹隆", "口唇", "黏膜"], "2_type_term": ["移植"], "5_others_term": ["重建术"]}
结膜穹窿其他重建术	10.4300	{"1_region_term": ["结膜", "穹窿"], "dummy_term": ["其他"], "5_others_term": ["重建术"]}
结膜穹窿成形术	10.4300x002	{"1_region_term": ["结膜", "穹窿"], "dummy_term": ["成形术"]}
结膜其他游离移植	10.4400	{"0_core_term": ["游离"], "2_type_term": ["移植"], "dummy_term": ["其他"], "1_region_term": ["结膜"]}
结膜移植术	10.4400x001	{"1_region_term": ["结膜"], "dummy_term": ["移植术"]}
自体结膜移植术	10.4401	{"1_region_term": ["结膜"], "dummy_term": ["自体", "移植术"]}
异体结膜移植术	10.4402	{"1_region_term": ["结膜"], "dummy_term": ["异体", "移植术"]}
其他结膜成形术	10.4900	{"1_region_term": ["结膜"], "dummy_term": ["其他", "成形术"]}
结膜成形术	10.4900x001	{"1_region_term": ["结膜"], "dummy_term": ["成形术"]}
结膜修补术	10.4900x003	{"1_region_term": ["结膜"], "dummy_term": ["修补术"]}
结膜滤过泡瘘修补术	10.4901	{"0_core_term": ["瘘"], "1_region_term": ["结膜"], "dummy_term": ["滤过", "泡", "修补术"]}
羊膜移植结膜修补术	10.4902	{"0_core_term": ["羊膜"], "2_type_term": ["移植"], "dummy_term": ["修补术"], "1_region_term": ["结膜"]}
结膜囊成形术	10.4903	{"1_region_term": ["结膜", "囊"], "dummy_term": ["成形术"]}
结膜和眼睑粘连松解术	10.5x00	{"1_region_term": ["结膜", "眼睑"], "4_connect_term": ["和"], "5_others_term": ["粘连松解术"]}
睑球粘连松解术	10.5x00x002	{"dummy_term": ["睑", "球"], "5_others_term": ["粘连松解术"]}
睑球粘连分离术	10.5x01	{"0_core_term": ["粘连"], "2_type_term": ["分离"], "dummy_term": ["睑", "球", "术"]}
结膜裂伤修补术	10.6x00	{"0_core_term": ["裂伤"], "1_region_term": ["结膜"], "dummy_term": ["修补术"]}
结膜缝合术	10.6x00x001	{"0_core_term": ["缝合"], "1_region_term": ["结膜"], "dummy_term": ["术"]}
结膜撕裂修补术	10.6x00x002	{"0_core_term": ["撕裂"], "1_region_term": ["结膜"], "dummy_term": ["修补术"]}
结膜下注射	10.9100	{"1_region_term": ["结膜"], "dummy_term": ["下注", "射"]}
结膜其他手术	10.9900	{"0_core_term": ["手术"], "1_region_term": ["结膜"], "dummy_term": ["其他"]}
结膜瓣遮盖术	10.9900x001	{"1_region_term": ["结膜"], "dummy_term": ["瓣", "遮盖", "术"]}
结膜缝线拆除术	10.9900x003	{"1_region_term": ["结膜"], "dummy_term": ["缝线", "拆除", "术"]}
结膜松弛矫正术	10.9901	{"0_core_term": ["松弛"], "1_region_term": ["结膜"], "dummy_term": ["矫正术"]}
磁吸法去除嵌入角膜异物	11.0x00	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["磁", "吸法", "嵌入"], "1_region_term": ["角膜"]}
角膜切开术	11.1x00	{"1_region_term": ["角膜"], "dummy_term": ["切开术"]}
角膜切开异物去除术	11.1x01	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["术"], "1_region_term": ["角膜"], "5_others_term": ["切开"]}
刮角膜做涂片或培养	11.2100	{"1_region_term": ["角膜"], "4_connect_term": ["或"], "dummy_term": ["刮", "做", "涂片", "培养"]}
角膜活组织检查	11.2200	{"1_region_term": ["角膜", "组织"], "dummy_term": ["活"], "5_others_term": ["检查"]}
角膜其他诊断性操作	11.2900	{"1_region_term": ["角膜"], "dummy_term": ["其他", "诊断", "操作"], "5_others_term": ["性"]}
角膜内皮细胞计数检查	11.2900x003	{"1_region_term": ["角膜"], "dummy_term": ["内皮细胞", "计数"], "5_others_term": ["检查"]}
角膜印迹细胞检查	11.2901	{"1_region_term": ["角膜", "细胞"], "dummy_term": ["印迹"], "5_others_term": ["检查"]}
胬肉移位术	11.3100	{"0_core_term": ["胬肉", "移位"], "dummy_term": ["术"]}
翼状胬肉转位术	11.3100x001	{"0_core_term": ["翼状胬肉", "转位"], "dummy_term": ["术"]}
胬肉切除术伴角膜移植术	11.3200	{"0_core_term": ["胬肉"], "1_region_term": ["角膜"], "4_connect_term": ["伴"], "dummy_term": ["移植术"], "5_others_term": ["切除术"]}
翼状胬肉切除伴自体干细胞移植术	11.3201	{"0_core_term": ["翼状胬肉"], "4_connect_term": ["伴"], "dummy_term": ["自体", "干细胞", "移植术"], "5_others_term": ["切除"]}
翼状胬肉切除术伴异体干细胞移植术	11.3202	{"0_core_term": ["翼状胬肉"], "4_connect_term": ["伴"], "dummy_term": ["异体", "干细胞", "移植术"], "5_others_term": ["切除术"]}
翼状胬肉切除伴羊膜植片移植术	11.3203	{"0_core_term": ["翼状胬肉", "羊膜"], "4_connect_term": ["伴"], "dummy_term": ["植", "片", "移植术"], "5_others_term": ["切除"]}
翼状胬肉切除术伴丝裂霉素注入	11.3204	{"0_core_term": ["翼状胬肉", "丝裂霉素"], "4_connect_term": ["伴"], "dummy_term": ["注入"], "5_others_term": ["切除术"]}
胬肉其他切除术	11.3900	{"0_core_term": ["胬肉"], "dummy_term": ["其他"], "5_others_term": ["切除术"]}
翼状胬肉切除术	11.3900x001	{"0_core_term": ["翼状胬肉"], "5_others_term": ["切除术"]}
翼状胬肉切除伴结膜移植术	11.3901	{"0_core_term": ["翼状胬肉"], "1_region_term": ["结膜"], "4_connect_term": ["伴"], "dummy_term": ["移植术"], "5_others_term": ["切除"]}
机械性去除角膜上皮	11.4100	{"1_region_term": ["角膜"], "2_type_term": ["机械性", "去除"], "dummy_term": ["上皮"]}
角膜上皮刮除术	11.4100x001	{"0_core_term": ["刮除"], "1_region_term": ["角膜"], "dummy_term": ["上皮", "术"]}
角膜病损的热灼术	11.4200	{"0_core_term": ["病"], "1_region_term": ["角膜"], "dummy_term": ["损", "热", "灼", "术"], "5_others_term": ["的"]}
角膜病损的冷冻疗法	11.4300	{"0_core_term": ["病"], "1_region_term": ["角膜"], "dummy_term": ["损", "冷冻", "疗法"], "5_others_term": ["的"]}
角膜病损的其他去除或破坏术	11.4900	{"5_others_term": ["的"], "1_region_term": ["角膜"], "2_type_term": ["去除"], "4_connect_term": ["或"], "0_core_term": ["病", "破坏"], "dummy_term": ["损", "其他", "术"]}
角膜板层切除术	11.4900x001	{"0_core_term": ["板层"], "1_region_term": ["角膜"], "5_others_term": ["切除术"]}
板层角膜切除术	11.4901	{"0_core_term": ["板层"], "1_region_term": ["角膜"], "5_others_term": ["切除术"]}
准分子激光治疗性角膜切削术(LASIK)	11.4902	{"1_region_term": ["角膜", "LA"], "dummy_term": ["准分子", "激光治疗", "切削", "术", "SIK"], "5_others_term": ["性"]}
角膜病损切除术	11.4903	{"0_core_term": ["病"], "1_region_term": ["角膜"], "dummy_term": ["损"], "5_others_term": ["切除术"]}
角膜裂伤缝合术	11.5100	{"0_core_term": ["裂伤", "缝合"], "1_region_term": ["角膜"], "dummy_term": ["术"]}
角巩膜瘘缝合术	11.5101	{"0_core_term": ["瘘", "缝合"], "1_region_term": ["巩膜"], "dummy_term": ["角", "术"]}
角膜手术后伤口裂开修补术	11.5200	{"1_region_term": ["角膜", "伤口"], "2_type_term": ["手术后"], "dummy_term": ["裂开", "修补术"]}
用结膜瓣的角膜裂伤或伤口修补术	11.5300	{"0_core_term": ["裂伤"], "1_region_term": ["结膜", "角膜", "伤口"], "4_connect_term": ["或"], "dummy_term": ["用", "瓣", "修补术"], "5_others_term": ["的"]}
结膜瓣角膜修补术	11.5300x001	{"1_region_term": ["结膜", "角膜"], "dummy_term": ["瓣", "修补术"]}
角膜其他修补术	11.5900	{"1_region_term": ["角膜"], "dummy_term": ["其他", "修补术"]}
角膜修补术	11.5900x001	{"1_region_term": ["角膜"], "dummy_term": ["修补术"]}
角膜间层烧灼术	11.5900x002	{"1_region_term": ["角膜"], "dummy_term": ["间层", "烧灼", "术"]}
角膜缝线调整术	11.5901	{"1_region_term": ["角膜"], "dummy_term": ["缝线", "调整", "术"]}
角膜移植	11.6000	{"1_region_term": ["角膜"], "2_type_term": ["移植"]}
部分角膜缘移植术	11.6000x002	{"1_region_term": ["角膜"], "2_type_term": ["部分"], "dummy_term": ["缘", "移植术"]}
全角膜缘移植术	11.6000x003	{"1_region_term": ["角膜"], "2_type_term": ["全"], "dummy_term": ["缘", "移植术"]}
用自体移植物的板层角膜成形术	11.6100	{"0_core_term": ["板层"], "1_region_term": ["角膜"], "dummy_term": ["用", "自体", "移植物", "成形术"], "5_others_term": ["的"]}
其他板层角膜成形术	11.6200	{"0_core_term": ["板层"], "1_region_term": ["角膜"], "dummy_term": ["其他", "成形术"]}
板层角膜移植术	11.6200x002	{"0_core_term": ["板层"], "1_region_term": ["角膜"], "dummy_term": ["移植术"]}
用自体移植物的穿透性角膜成形术	11.6300	{"1_region_term": ["角膜"], "dummy_term": ["用", "自体", "移植物", "穿透性", "成形术"], "5_others_term": ["的"]}
穿透性自体角膜移植术	11.6300x001	{"1_region_term": ["角膜"], "dummy_term": ["穿透性", "自体", "移植术"]}
自体角膜转位术	11.6300x002	{"0_core_term": ["转位"], "1_region_term": ["角膜"], "dummy_term": ["自体", "术"]}
其他穿透性角膜成形术	11.6400	{"1_region_term": ["角膜"], "dummy_term": ["其他", "穿透性", "成形术"]}
穿透性角膜移植术	11.6400x001	{"1_region_term": ["角膜"], "dummy_term": ["穿透性", "移植术"]}
羊膜移植的角膜成形术	11.6400x002	{"0_core_term": ["羊膜"], "2_type_term": ["移植"], "dummy_term": ["成形术"], "1_region_term": ["角膜"], "5_others_term": ["的"]}
其他角膜移植	11.6900	{"1_region_term": ["角膜"], "2_type_term": ["移植"], "dummy_term": ["其他"]}
角膜干细胞移植	11.6901	{"1_region_term": ["角膜"], "2_type_term": ["移植"], "dummy_term": ["干细胞"]}
角膜内皮移植术	11.6902	{"1_region_term": ["角膜"], "dummy_term": ["内皮", "移植术"]}
角膜磨镶术	11.7100	{"1_region_term": ["角膜"], "dummy_term": ["磨", "镶", "术"]}
屈光性角膜成形术	11.7100x001	{"0_core_term": ["屈光性"], "1_region_term": ["角膜"], "dummy_term": ["成形术"]}
准分子原位角膜磨镶术	11.7101	{"1_region_term": ["角膜"], "dummy_term": ["准分子", "原位", "磨", "镶", "术"]}
前弹力层下角膜磨镶术[SBK]	11.7102	{"1_region_term": ["角膜"], "2_type_term": ["下"], "dummy_term": ["前", "弹力", "层", "磨", "镶", "术", "SBK"]}
微型角膜刀法准分子激光角膜上皮瓣下磨镶术（Epi-LASIK）	11.7103	{"1_region_term": ["角膜", "角膜", "LA"], "2_type_term": ["微型", "下"], "dummy_term": ["刀法", "准分子", "激光", "上皮", "瓣", "磨", "镶", "术", "Epi", "-", "SIK"]}
准分子激光角膜上皮瓣下磨镶术（LASEK）	11.7104	{"1_region_term": ["角膜", "LA"], "2_type_term": ["下"], "dummy_term": ["准分子", "激光", "上皮", "瓣", "磨", "镶", "术", "SEK"]}
角膜镜片术	11.7200	{"1_region_term": ["角膜"], "dummy_term": ["镜片", "术"]}
准分子激光屈光性角膜切削术[PRK]	11.7200x005	{"0_core_term": ["屈光性", "PR"], "1_region_term": ["角膜"], "dummy_term": ["准分子", "激光", "切削", "术", "K"]}
人工角膜	11.7300	{"1_region_term": ["角膜"], "dummy_term": ["人工"]}
人工角膜移植术	11.7300x001	{"1_region_term": ["角膜"], "dummy_term": ["人工", "移植术"]}
角膜热成形术	11.7400	{"1_region_term": ["角膜"], "dummy_term": ["热", "成形术"]}
角膜交联术	11.7400x001	{"1_region_term": ["角膜"], "dummy_term": ["交联", "术"]}
放射性角膜切开术	11.7500	{"1_region_term": ["角膜"], "2_type_term": ["放射性"], "dummy_term": ["切开术"]}
表面角膜镜片术	11.7600	{"1_region_term": ["角膜"], "dummy_term": ["表面", "镜片", "术"]}
角膜其他重建术和折射手术	11.7900	{"0_core_term": ["手术"], "1_region_term": ["角膜"], "4_connect_term": ["和"], "dummy_term": ["其他", "折射"], "5_others_term": ["重建术"]}
不规则散光矫正术	11.7901	{"0_core_term": ["散光"], "dummy_term": ["不规则", "矫正术"]}
角膜植片更换术	11.7902	{"1_region_term": ["角膜"], "dummy_term": ["植", "片", "更换", "术"]}
羊膜移植眼表重建术	11.7903	{"0_core_term": ["羊膜"], "2_type_term": ["移植"], "dummy_term": ["表"], "1_region_term": ["眼"], "5_others_term": ["重建术"]}
全飞秒微小切口基质透镜切除术（SMILE）	11.7904	{"0_core_term": ["切口", "SMILE"], "2_type_term": ["全", "微小"], "dummy_term": ["飞秒", "基质", "透镜"], "5_others_term": ["切除术"]}
角膜鲸墨法	11.9100	{"1_region_term": ["角膜"], "dummy_term": ["鲸", "墨", "法"]}
角膜染色术[墨针]	11.9100x001	{"1_region_term": ["角膜"], "dummy_term": ["染色", "术", "墨", "针"]}
去除角膜人工植入物	11.9200	{"1_region_term": ["角膜"], "2_type_term": ["去除"], "dummy_term": ["人工"], "5_others_term": ["植入物"]}
植入角膜去除术	11.9200x001	{"1_region_term": ["角膜"], "2_type_term": ["去除"], "dummy_term": ["术"], "5_others_term": ["植入"]}
角膜其他手术	11.9900	{"0_core_term": ["手术"], "1_region_term": ["角膜"], "dummy_term": ["其他"]}
角膜缝线拆除术	11.9900x001	{"1_region_term": ["角膜"], "dummy_term": ["缝线", "拆除", "术"]}
角巩膜割烙术	11.9901	{"1_region_term": ["巩膜"], "dummy_term": ["角", "割", "烙", "术"]}
去除眼前节眼内异物	12.0000	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["眼前", "节"], "1_region_term": ["眼内"]}
用磁吸法去除眼前节眼内异物	12.0100	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["用", "磁", "吸法", "眼前", "节"], "1_region_term": ["眼内"]}
不用磁吸法的去除眼前节眼内异物	12.0200	{"0_core_term": ["异物"], "2_type_term": ["去除"], "dummy_term": ["不用", "磁", "吸法", "眼前", "节"], "1_region_term": ["眼内"], "5_others_term": ["的"]}
眼前房切开异物取出术	12.0200x002	{"0_core_term": ["异物"], "dummy_term": ["眼前", "房", "术"], "5_others_term": ["切开", "取出"]}
巩膜异物取出术	12.0200x003	{"0_core_term": ["异物"], "1_region_term": ["巩膜"], "dummy_term": ["术"], "5_others_term": ["取出"]}
眼前节非磁性异物取出术	12.0200x004	{"0_core_term": ["异物"], "dummy_term": ["眼前", "节", "非磁性", "术"], "5_others_term": ["取出"]}
虹膜切开术伴贯穿术	12.1100	{"1_region_term": ["虹膜"], "4_connect_term": ["伴"], "dummy_term": ["切开术", "贯穿", "术"]}
